Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance,Type
Q88LZ9,Q88LZ9_PSEPK,Cpsg,phosphomannomutase,0812_0815-Control,R1,1655326.367,0.037864312,-1.421769928,0812_0815
Q88LZ9,Q88LZ9_PSEPK,Cpsg,phosphomannomutase,0812_0815-Control,R2,2470773.367,0.060605837,-1.217485545,0812_0815
Q88LZ9,Q88LZ9_PSEPK,Cpsg,phosphomannomutase,0812_0815-Control,R3,2298765.633,0.062452026,-1.20445347,0812_0815
Q88M00,Q88M00_PSEPK,Pp_1776,mannose-1-phosphate guanylyltransferase,0812_0815-Control,R1,4149755.667,0.094922456,-1.022631034,0812_0815
Q88M00,Q88M00_PSEPK,Pp_1776,mannose-1-phosphate guanylyltransferase,0812_0815-Control,R2,3620427.333,0.08880581,-1.051558621,0812_0815
Q88M00,Q88M00_PSEPK,Pp_1776,mannose-1-phosphate guanylyltransferase,0812_0815-Control,R3,3345969.333,0.090902074,-1.041426209,0812_0815
Q88M03,Q88M03_PSEPK,Rpsa,30S ribosomal protein S1,0812_0815-Control,R1,24446666.67,0.559198618,-0.25243391,0812_0815
Q88M03,Q88M03_PSEPK,Rpsa,30S ribosomal protein S1,0812_0815-Control,R2,17444106.7,0.427888168,-0.368669722,0812_0815
Q88M03,Q88M03_PSEPK,Rpsa,30S ribosomal protein S1,0812_0815-Control,R3,18353333.33,0.498616662,-0.302233213,0812_0815
Q88M04,KCY_PSEPK,Cmk,Cytidylate kinase,0812_0815-Control,R1,1177480.7,0.026933962,-1.569699764,0812_0815
Q88M04,KCY_PSEPK,Cmk,Cytidylate kinase,0812_0815-Control,R2,1361546.733,0.033397511,-1.476285904,0812_0815
Q88M04,KCY_PSEPK,Cmk,Cytidylate kinase,0812_0815-Control,R3,990864.6,0.026919448,-1.569933853,0812_0815
Q88M05,Q88M05_PSEPK,Aroa,3-phosphoshikimate 1-carboxyvinyltransferase,0812_0815-Control,R1,3106666.667,0.071062601,-1.148358903,0812_0815
Q88M05,Q88M05_PSEPK,Aroa,3-phosphoshikimate 1-carboxyvinyltransferase,0812_0815-Control,R2,2326666.667,0.05707103,-1.243584289,0812_0815
Q88M05,Q88M05_PSEPK,Aroa,3-phosphoshikimate 1-carboxyvinyltransferase,0812_0815-Control,R3,2010000,0.054606946,-1.262752108,0812_0815
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,0812_0815-Control,R1,2123333.333,0.04856961,-1.313635383,0812_0815
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,0812_0815-Control,R2,2190000,0.05371872,-1.269874342,0812_0815
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,0812_0815-Control,R3,1797958.667,0.048846285,-1.311168462,0812_0815
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,0812_0815-Control,R1,2863920,0.065509958,-1.183692679,0812_0815
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,0812_0815-Control,R2,1307440.033,0.032070322,-1.493896678,0812_0815
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,0812_0815-Control,R3,2392098.967,0.064987672,-1.187169022,0812_0815
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,0812_0815-Control,R1,3878689.667,0.08872203,-1.051968528,0812_0815
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,0812_0815-Control,R2,3604106.7,0.088405479,-1.053520817,0812_0815
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,0812_0815-Control,R3,4501792,0.122303042,-0.91256274,0812_0815
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,0812_0815-Control,R1,2024147.367,0.046300808,-1.334411433,0812_0815
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,0812_0815-Control,R2,568213.4,0.013937761,-1.855806985,0812_0815
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,0812_0815-Control,R3,472160.9667,0.012827497,-1.891858084,0812_0815
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,0812_0815-Control,R1,1325605.033,0.030322191,-1.518239417,0812_0815
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,0812_0815-Control,R2,1746439.7,0.042838587,-1.368164861,0812_0815
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,0812_0815-Control,R3,1649998.3,0.044826552,-1.348464669,0812_0815
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,0812_0815-Control,R1,697738,0.015960218,-1.796961185,0812_0815
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,0812_0815-Control,R2,980838,0.024059069,-1.618721173,0812_0815
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,0812_0815-Control,R3,589414.6667,0.016013003,-1.795527227,0812_0815
Q88M16,Q88M16_PSEPK,Pp_1759,DSBA-like thioredoxin domain-containing protein,0812_0815-Control,R1,64960.56667,0.001485923,-2.828003756,0812_0815
Q88M16,Q88M16_PSEPK,Pp_1759,DSBA-like thioredoxin domain-containing protein,0812_0815-Control,R2,213688.7,0.005241591,-2.2805369,0812_0815
Q88M16,Q88M16_PSEPK,Pp_1759,DSBA-like thioredoxin domain-containing protein,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88M17,TRHO_PSEPK,Trho,tRNA uridine(34) hydroxylase,0812_0815-Control,R1,71393.73333,0.001633077,-2.786993468,0812_0815
Q88M17,TRHO_PSEPK,Trho,tRNA uridine(34) hydroxylase,0812_0815-Control,R2,12320.1,0.000302201,-3.519704224,0812_0815
Q88M17,TRHO_PSEPK,Trho,tRNA uridine(34) hydroxylase,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,0812_0815-Control,R1,664551.3667,0.015201099,-1.818125006,0812_0815
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,0812_0815-Control,R2,421546.7333,0.01034016,-1.985472728,0812_0815
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,0812_0815-Control,R3,322553.9333,0.008763028,-2.057345823,0812_0815
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,0812_0815-Control,R1,690628.7333,0.015797599,-1.801408918,0812_0815
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,0812_0815-Control,R2,718705.7,0.017629201,-1.753767367,0812_0815
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,0812_0815-Control,R3,508768.9333,0.013822049,-1.859427581,0812_0815
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,0812_0815-Control,R1,2692173.667,0.061581393,-1.210550489,0812_0815
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,0812_0815-Control,R2,1701546.733,0.041737403,-1.379474575,0812_0815
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,0812_0815-Control,R3,1924197.933,0.052275907,-1.281698422,0812_0815
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,0812_0815-Control,R1,493704.7,0.011293114,-1.947186299,0812_0815
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,0812_0815-Control,R2,324495.0333,0.00795957,-2.099110403,0812_0815
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,0812_0815-Control,R1,2772264,0.063413398,-1.197818976,0812_0815
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,0812_0815-Control,R2,2712780.667,0.066542057,-1.176903775,0812_0815
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,0812_0815-Control,R3,2355135.333,0.063983457,-1.193932297,0812_0815
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,0812_0815-Control,R1,928725.3333,0.021243875,-1.672766269,0812_0815
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,0812_0815-Control,R2,1073592.667,0.026334258,-1.57947892,0812_0815
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,0812_0815-Control,R3,717834.3,0.01950186,-1.709923959,0812_0815
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,0812_0815-Control,R1,1206910,0.027607134,-1.558978675,0812_0815
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,0812_0815-Control,R2,1109685,0.02721957,-1.565118741,0812_0815
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,0812_0815-Control,R3,1434276.967,0.038965913,-1.409315141,0812_0815
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",0812_0815-Control,R1,192745.7333,0.00440891,-2.355668788,0812_0815
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",0812_0815-Control,R2,1276565.667,0.031313002,-1.504275297,0812_0815
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",0812_0815-Control,R3,1296075.667,0.035211311,-1.453317808,0812_0815
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",0812_0815-Control,R1,1221628.067,0.027943798,-1.553714559,0812_0815
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",0812_0815-Control,R2,2264470.333,0.05554541,-1.255351821,0812_0815
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",0812_0815-Control,R3,2063264.333,0.056054012,-1.251393295,0812_0815
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,0812_0815-Control,R1,4687480.7,0.107222501,-0.969714069,0812_0815
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,0812_0815-Control,R2,4387440.033,0.107619938,-0.968107263,0812_0815
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,0812_0815-Control,R3,4548765.633,0.123579205,-0.908054604,0812_0815
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,0812_0815-Control,R1,5150083.667,0.117804186,-0.928839277,0812_0815
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,0812_0815-Control,R2,4997440.033,0.122582686,-0.911570865,0812_0815
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,0812_0815-Control,R3,5313333.333,0.144350701,-0.840581103,0812_0815
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,0812_0815-Control,R1,1847480.7,0.042259694,-1.374073651,0812_0815
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,0812_0815-Control,R2,2764960.667,0.067821986,-1.168629499,0812_0815
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,0812_0815-Control,R3,2120137.667,0.057599126,-1.239584104,0812_0815
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,0812_0815-Control,R1,716287.7,0.016384528,-1.785566068,0812_0815
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,0812_0815-Control,R2,385653.4333,0.00945973,-2.024121254,0812_0815
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,0812_0815-Control,R3,1215166.3,0.033013195,-1.481312449,0812_0815
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,0812_0815-Control,R1,12442.1,0.000284603,-3.545759874,0812_0815
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,0812_0815-Control,R2,12320.1,0.000302201,-3.519704224,0812_0815
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,0812_0815-Control,R1,217861.0667,0.004983404,-2.302473935,0812_0815
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,0812_0815-Control,R2,888696.6667,0.021798926,-1.661564905,0812_0815
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,0812_0815-Control,R3,245554.2667,0.006671129,-2.175800681,0812_0815
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,0812_0815-Control,R1,2934147.367,0.067116355,-1.173171639,0812_0815
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,0812_0815-Control,R2,2817440.033,0.069109257,-1.160463775,0812_0815
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,0812_0815-Control,R3,3081351.667,0.083713038,-1.077206899,0812_0815
Q88MB0,Q88MB0_PSEPK,Purn,Phosphoribosylglycinamide formyltransferase,0812_0815-Control,R1,12442.1,0.000284603,-3.545759874,0812_0815
Q88MB0,Q88MB0_PSEPK,Purn,Phosphoribosylglycinamide formyltransferase,0812_0815-Control,R2,12320.1,0.000302201,-3.519704224,0812_0815
Q88MB0,Q88MB0_PSEPK,Purn,Phosphoribosylglycinamide formyltransferase,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,0812_0815-Control,R1,101134.7333,0.002313379,-2.635753227,0812_0815
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,0812_0815-Control,R2,12320.1,0.000302201,-3.519704224,0812_0815
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,0812_0815-Control,R1,287589.0333,0.006578377,-2.18188124,0812_0815
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,0812_0815-Control,R2,68238.06667,0.001673818,-2.776291743,0812_0815
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,0812_0815-Control,R3,75251.6,0.002044408,-2.689432427,0812_0815
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,0812_0815-Control,R1,2793333.333,0.063895343,-1.194530797,0812_0815
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,0812_0815-Control,R2,3553333.333,0.087160055,-1.059682507,0812_0815
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,0812_0815-Control,R3,3483333.333,0.094633929,-1.02395313,0812_0815
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,0812_0815-Control,R1,543862.6667,0.012440438,-1.905164313,0812_0815
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,0812_0815-Control,R2,548145.0333,0.013445502,-1.871422973,0812_0815
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,0812_0815-Control,R3,410468.6333,0.011151462,-1.95266819,0812_0815
Q88MC3,Q88MC3_PSEPK,Gacs,histidine kinase,0812_0815-Control,R1,12442.1,0.000284603,-3.545759874,0812_0815
Q88MC3,Q88MC3_PSEPK,Gacs,histidine kinase,0812_0815-Control,R2,12320.1,0.000302201,-3.519704224,0812_0815
Q88MC3,Q88MC3_PSEPK,Gacs,histidine kinase,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,0812_0815-Control,R1,648294.7333,0.014829241,-1.828881068,0812_0815
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,0812_0815-Control,R2,734880.0667,0.018025944,-1.744101989,0812_0815
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,0812_0815-Control,R3,1182098.967,0.032114833,-1.493294328,0812_0815
Q88MC9,Q88MC9_PSEPK,Pp_1644,NAD(P)H dehydrogenase (Quinone),0812_0815-Control,R1,12442.1,0.000284603,-3.545759874,0812_0815
Q88MC9,Q88MC9_PSEPK,Pp_1644,NAD(P)H dehydrogenase (Quinone),0812_0815-Control,R2,12320.1,0.000302201,-3.519704224,0812_0815
Q88MC9,Q88MC9_PSEPK,Pp_1644,NAD(P)H dehydrogenase (Quinone),0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,0812_0815-Control,R1,241397.0667,0.005521771,-2.257921573,0812_0815
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,0812_0815-Control,R2,86148.13333,0.002113136,-2.675072585,0812_0815
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,0812_0815-Control,R3,69104.26667,0.001877399,-2.726443303,0812_0815
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,0812_0815-Control,R1,2881628.067,0.065915016,-1.181015636,0812_0815
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,0812_0815-Control,R2,2997777.367,0.073532769,-1.13351908,0812_0815
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,0812_0815-Control,R3,1902963.567,0.05169902,-1.286517692,0812_0815
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,0812_0815-Control,R1,3245775.433,0.074244606,-1.129335092,0812_0815
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,0812_0815-Control,R2,4661928.367,0.114352889,-0.941752861,0812_0815
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,0812_0815-Control,R3,3182963.567,0.086473593,-1.063116498,0812_0815
Q88ME0,Q88ME0_PSEPK,Pp_1633,Quorum-sensing-regulated virulence factor,0812_0815-Control,R1,324655.0333,0.007426233,-2.129231421,0812_0815
Q88ME0,Q88ME0_PSEPK,Pp_1633,Quorum-sensing-regulated virulence factor,0812_0815-Control,R2,142135.4,0.003486453,-2.4576162,0812_0815
Q88ME0,Q88ME0_PSEPK,Pp_1633,Quorum-sensing-regulated virulence factor,0812_0815-Control,R3,466452.3,0.012672406,-1.897140927,0812_0815
Q88ME4,RECA_PSEPK,Reca,Protein RecA,0812_0815-Control,R1,4460000,0.102019055,-0.991318702,0812_0815
Q88ME4,RECA_PSEPK,Reca,Protein RecA,0812_0815-Control,R2,3850773.367,0.09445599,-1.024770497,0812_0815
Q88ME4,RECA_PSEPK,Reca,Protein RecA,0812_0815-Control,R3,3358765.633,0.091249719,-1.039768465,0812_0815
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,0812_0815-Control,R1,1584779.333,0.036250603,-1.440684762,0812_0815
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,0812_0815-Control,R2,2408237.667,0.059071893,-1.228619112,0812_0815
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,0812_0815-Control,R3,1593310.667,0.043286483,-1.363647702,0812_0815
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,0812_0815-Control,R1,420917.0667,0.009628153,-2.016457026,0812_0815
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,0812_0815-Control,R2,358986.7667,0.008805621,-2.055240017,0812_0815
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,0812_0815-Control,R3,429819.9333,0.011677191,-1.932661613,0812_0815
Q88ME9,Q88ME9_PSEPK,Pp_1622,"Metallopeptidase, M23B subfamily",0812_0815-Control,R1,161279.7,0.003689149,-2.433073854,0812_0815
Q88ME9,Q88ME9_PSEPK,Pp_1622,"Metallopeptidase, M23B subfamily",0812_0815-Control,R2,185667.7,0.004554261,-2.341582099,0812_0815
Q88ME9,Q88ME9_PSEPK,Pp_1622,"Metallopeptidase, M23B subfamily",0812_0815-Control,R3,160455.3,0.004359191,-2.360594099,0812_0815
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,0812_0815-Control,R1,12442.1,0.000284603,-3.545759874,0812_0815
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,0812_0815-Control,R2,44313.06667,0.001086959,-2.96378665,0812_0815
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0812_0815-Control,R1,136647.0333,0.003125695,-2.505053354,0812_0815
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0812_0815-Control,R2,177524.3667,0.004354512,-2.361060485,0812_0815
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0812_0815-Control,R3,179316.6333,0.004871609,-2.312327589,0812_0815
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,0812_0815-Control,R1,411628.0667,0.009415674,-2.026148582,0812_0815
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,0812_0815-Control,R2,471546.7333,0.011566615,-1.936793716,0812_0815
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,0812_0815-Control,R3,317142.6,0.008616014,-2.064693583,0812_0815
Q88MF9,ENO_PSEPK,Eno,Enolase,0812_0815-Control,R1,5424147.367,0.124073182,-0.906322081,0812_0815
Q88MF9,ENO_PSEPK,Eno,Enolase,0812_0815-Control,R2,5927440.033,0.145394746,-0.837451288,0812_0815
Q88MF9,ENO_PSEPK,Eno,Enolase,0812_0815-Control,R3,5112098.967,0.138883639,-0.857348913,0812_0815
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,0812_0815-Control,R1,491703.7,0.011247342,-1.948950085,0812_0815
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,0812_0815-Control,R2,258603.3667,0.006343307,-2.197684282,0812_0815
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,0812_0815-Control,R3,295536.9667,0.00802904,-2.095336354,0812_0815
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,0812_0815-Control,R1,5074147.367,0.116067202,-0.935290485,0812_0815
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,0812_0815-Control,R2,5884305.667,0.144336699,-0.840623232,0812_0815
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,0812_0815-Control,R3,6740000,0.18310986,-0.737288269,0812_0815
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,0812_0815-Control,R1,2107480.7,0.048206993,-1.316889955,0812_0815
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,0812_0815-Control,R2,1391546.733,0.034133383,-1.46682066,0812_0815
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,0812_0815-Control,R3,1898765.633,0.051584972,-1.287476803,0812_0815
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,0812_0815-Control,R1,908633.9,0.020784299,-1.682264625,0812_0815
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,0812_0815-Control,R2,999081.3667,0.024506563,-1.610717597,0812_0815
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,0812_0815-Control,R3,1104856.133,0.030016328,-1.522642435,0812_0815
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,0812_0815-Control,R1,1103171.033,0.025234185,-1.598010711,0812_0815
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,0812_0815-Control,R2,532697.0333,0.013066577,-1.883838178,0812_0815
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,0812_0815-Control,R3,16296.9,0.000442748,-3.353843165,0812_0815
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,0812_0815-Control,R1,1580242,0.036146815,-1.441929961,0812_0815
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,0812_0815-Control,R2,1775751.667,0.043557583,-1.360936226,0812_0815
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,0812_0815-Control,R3,1539887.333,0.041835097,-1.378459219,0812_0815
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,0812_0815-Control,R1,1317480.7,0.030136353,-1.520909299,0812_0815
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,0812_0815-Control,R2,1840000,0.045133537,-1.345500634,0812_0815
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,0812_0815-Control,R3,1132098.967,0.030756452,-1.512063771,0812_0815
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,0812_0815-Control,R1,145568.7667,0.003329773,-2.477585359,0812_0815
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,0812_0815-Control,R2,161319.1,0.003957012,-2.402632666,0812_0815
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,0812_0815-Control,R3,172323.5667,0.004681624,-2.329603491,0812_0815
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,0812_0815-Control,R1,3296666.667,0.075408704,-1.122578524,0812_0815
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,0812_0815-Control,R2,1434880.067,0.035196311,-1.453502854,0812_0815
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,0812_0815-Control,R3,2913333.333,0.079148377,-1.101557988,0812_0815
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,0812_0815-Control,R1,2664961.4,0.060958934,-1.214962638,0812_0815
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,0812_0815-Control,R2,2603442.033,0.06386008,-1.194770544,0812_0815
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,0812_0815-Control,R3,1954174.6,0.053090302,-1.274984801,0812_0815
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,0812_0815-Control,R1,93391.73333,0.002136264,-2.670345125,0812_0815
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,0812_0815-Control,R2,145719.0333,0.003574356,-2.446802175,0812_0815
