Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88M32,Q88M32_PSEPK,Actp-i,Acetate permease,PP_0815,R2,323997
Q88M32,Q88M32_PSEPK,Actp-i,Acetate permease,PP_0815,R3,330585
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,PP_0815,R1,731940.38
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,PP_0815,R2,899034.5
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,PP_0815,R3,843446.873
Q88M37,Q88M37_PSEPK,Pp_1738,Serine/threonine protein kinase,PP_0815,R1,149807.48
Q88M37,Q88M37_PSEPK,Pp_1738,Serine/threonine protein kinase,PP_0815,R2,67186.42
Q88M37,Q88M37_PSEPK,Pp_1738,Serine/threonine protein kinase,PP_0815,R3,239808
Q88M38,Q88M38_PSEPK,Pp_1737,ABC transporter,PP_0815,R1,11506.96
Q88M38,Q88M38_PSEPK,Pp_1737,ABC transporter,PP_0815,R2,31705.62
Q88M38,Q88M38_PSEPK,Pp_1737,ABC transporter,PP_0815,R3,105798
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0815,R1,133040.5
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0815,R2,11782.84
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,PP_0815,R3,61844.273
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,PP_0815,R1,3599554.98
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,PP_0815,R2,3622736.44
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,PP_0815,R3,3545804.846
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0815,R1,622795.96
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0815,R2,922689.42
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0815,R3,847045.873
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0815,R1,1287697.16
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0815,R2,1397099.5
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0815,R3,1312356.6
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0815,R1,3499303.48
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0815,R2,2990853.16
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0815,R3,3322634.173
Q88M52,Q88M52_PSEPK,Pp_1722,"ABC transporter, ATP-binding protein",PP_0815,R1,139393
Q88M52,Q88M52_PSEPK,Pp_1722,"ABC transporter, ATP-binding protein",PP_0815,R2,123953
Q88M52,Q88M52_PSEPK,Pp_1722,"ABC transporter, ATP-binding protein",PP_0815,R3,110074
Q88M53,Q88M53_PSEPK,Pp_1721,Phosphoserine phosphatase,PP_0815,R1,271523
Q88M53,Q88M53_PSEPK,Pp_1721,Phosphoserine phosphatase,PP_0815,R2,239876
Q88M53,Q88M53_PSEPK,Pp_1721,Phosphoserine phosphatase,PP_0815,R3,224602
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0815,R1,1386513
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0815,R2,1443385
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0815,R3,1377941
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0815,R1,10177840.26
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0815,R2,9917735.72
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0815,R3,9663483.692
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,PP_0815,R1,5383226.48
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,PP_0815,R2,5325635.82
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,PP_0815,R3,5227098.973
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0815,R1,3841566.14
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0815,R2,3694397.76
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0815,R3,3420860.892
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,PP_0815,R1,538817.28
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,PP_0815,R2,232775.06
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,PP_0815,R3,492431.373
Q88M80,Q88M80_PSEPK,Rmuc,DNA recombination limiting inversions protein,PP_0815,R1,5753.48
Q88M80,Q88M80_PSEPK,Rmuc,DNA recombination limiting inversions protein,PP_0815,R2,5891.42
Q88M80,Q88M80_PSEPK,Rmuc,DNA recombination limiting inversions protein,PP_0815,R3,660.873
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,PP_0815,R1,107874.06
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,PP_0815,R2,148244.84
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,PP_0815,R3,1982.619
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0815,R1,941095
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0815,R2,885379
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,PP_0815,R3,745298.5
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,PP_0815,R1,261438.8
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,PP_0815,R2,89941.72
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,PP_0815,R3,226307.8
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,PP_0815,R1,1104265.5
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,PP_0815,R2,987341.32
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,PP_0815,R3,1248854.8
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0815,R1,3573249.2
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0815,R2,3319184.24
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0815,R3,3684976.619
Q88MB0,Q88MB0_PSEPK,Purn,Phosphoribosylglycinamide formyltransferase,PP_0815,R1,344928.5
Q88MB0,Q88MB0_PSEPK,Purn,Phosphoribosylglycinamide formyltransferase,PP_0815,R2,226110.42
Q88MB0,Q88MB0_PSEPK,Purn,Phosphoribosylglycinamide formyltransferase,PP_0815,R3,135369.873
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,PP_0815,R1,1093355.48
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,PP_0815,R2,797357.52
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,PP_0815,R3,1064111.6
Q88MB3,Q88MB3_PSEPK,Pp_1661,Dehydrogenase subunit,PP_0815,R1,44102.98
Q88MB3,Q88MB3_PSEPK,Pp_1661,Dehydrogenase subunit,PP_0815,R2,114821.42
Q88MB3,Q88MB3_PSEPK,Pp_1661,Dehydrogenase subunit,PP_0815,R3,206087.6
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,PP_0815,R1,425106.06
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,PP_0815,R2,323827.84
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,PP_0815,R3,325684.273
Q88MB7,Q88MB7_PSEPK,Mazg,Modified nucleoside triphosphate pyrophosphohydrolase,PP_0815,R1,170098.9
Q88MB7,Q88MB7_PSEPK,Mazg,Modified nucleoside triphosphate pyrophosphohydrolase,PP_0815,R2,177283.7
Q88MB7,Q88MB7_PSEPK,Mazg,Modified nucleoside triphosphate pyrophosphohydrolase,PP_0815,R3,172740.3
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,PP_0815,R1,5722765.2
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,PP_0815,R2,5573962.16
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,PP_0815,R3,5897727.173
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,PP_0815,R1,785617.8
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,PP_0815,R2,713989.52
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,PP_0815,R3,723970.473
Q88MC5,Q88MC5_PSEPK,Pp_1648,Uncharacterized protein,PP_0815,R1,5753.48
Q88MC5,Q88MC5_PSEPK,Pp_1648,Uncharacterized protein,PP_0815,R2,5891.42
Q88MC5,Q88MC5_PSEPK,Pp_1648,Uncharacterized protein,PP_0815,R3,36219.6
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,PP_0815,R1,1132593.9
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,PP_0815,R2,1116023.1
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,PP_0815,R3,1100522.5
Q88MC9,Q88MC9_PSEPK,Pp_1644,NAD(P)H dehydrogenase (Quinone),PP_0815,R1,169883.48
Q88MC9,Q88MC9_PSEPK,Pp_1644,NAD(P)H dehydrogenase (Quinone),PP_0815,R2,174419.42
Q88MC9,Q88MC9_PSEPK,Pp_1644,NAD(P)H dehydrogenase (Quinone),PP_0815,R3,153077.873
Q88MD0,Q88MD0_PSEPK,Pp_1643,DUF2069 domain-containing protein,PP_0815,R1,74654.4
Q88MD0,Q88MD0_PSEPK,Pp_1643,DUF2069 domain-containing protein,PP_0815,R2,55915.8
Q88MD0,Q88MD0_PSEPK,Pp_1643,DUF2069 domain-containing protein,PP_0815,R3,83010
Q88MD1,Q88MD1_PSEPK,Pp_1642,DNA-3-methyladenine glycosylase I,PP_0815,R1,33213.7
Q88MD1,Q88MD1_PSEPK,Pp_1642,DNA-3-methyladenine glycosylase I,PP_0815,R2,5891.42
Q88MD1,Q88MD1_PSEPK,Pp_1642,DNA-3-methyladenine glycosylase I,PP_0815,R3,660.873
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,PP_0815,R1,137892.58
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,PP_0815,R2,128954.92
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,PP_0815,R3,108646.773
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,PP_0815,R1,2901119.06
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,PP_0815,R2,2825603.1
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,PP_0815,R3,2796051.211
Q88MD7,Q88MD7_PSEPK,Dgka-i,Diacylglycerol kinase,PP_0815,R1,151241
Q88MD7,Q88MD7_PSEPK,Dgka-i,Diacylglycerol kinase,PP_0815,R2,5891.42
Q88MD7,Q88MD7_PSEPK,Dgka-i,Diacylglycerol kinase,PP_0815,R3,326715
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,PP_0815,R1,6012214.44
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,PP_0815,R2,5101882.1
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,PP_0815,R3,5867239.046
Q88ME0,Q88ME0_PSEPK,Pp_1633,Quorum-sensing-regulated virulence factor,PP_0815,R1,273273
Q88ME0,Q88ME0_PSEPK,Pp_1633,Quorum-sensing-regulated virulence factor,PP_0815,R2,190407
Q88ME0,Q88ME0_PSEPK,Pp_1633,Quorum-sensing-regulated virulence factor,PP_0815,R3,229979
Q88ME4,RECA_PSEPK,Reca,Protein RecA,PP_0815,R1,3175858.54
Q88ME4,RECA_PSEPK,Reca,Protein RecA,PP_0815,R2,4043978.46
Q88ME4,RECA_PSEPK,Reca,Protein RecA,PP_0815,R3,3466230.792
Q88ME5,Q88ME5_PSEPK,Pncc,Nicotinamide-nucleotide amidohydrolase PncC,PP_0815,R1,168426.48
Q88ME5,Q88ME5_PSEPK,Pncc,Nicotinamide-nucleotide amidohydrolase PncC,PP_0815,R2,11782.84
Q88ME5,Q88ME5_PSEPK,Pncc,Nicotinamide-nucleotide amidohydrolase PncC,PP_0815,R3,225871.8
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,PP_0815,R1,787319.34
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,PP_0815,R2,3795494.56
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,PP_0815,R3,760336.711
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,PP_0815,R1,537203.66
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,PP_0815,R2,260132.16
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,PP_0815,R3,395669.346
Q88ME9,Q88ME9_PSEPK,Pp_1622,"Metallopeptidase, M23B subfamily",PP_0815,R1,126354.7
Q88ME9,Q88ME9_PSEPK,Pp_1622,"Metallopeptidase, M23B subfamily",PP_0815,R2,134664.7
Q88ME9,Q88ME9_PSEPK,Pp_1622,"Metallopeptidase, M23B subfamily",PP_0815,R3,125349
Q88MF0,PIMT_PSEPK,Pcm,Protein-L-isoaspartate O-methyltransferase,PP_0815,R1,147951
Q88MF0,PIMT_PSEPK,Pcm,Protein-L-isoaspartate O-methyltransferase,PP_0815,R2,49159.92
Q88MF0,PIMT_PSEPK,Pcm,Protein-L-isoaspartate O-methyltransferase,PP_0815,R3,90854.9
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,PP_0815,R1,423130.1
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,PP_0815,R2,264723.42
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,PP_0815,R3,252576.773
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,PP_0815,R1,115235.56
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,PP_0815,R2,105667.36
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,PP_0815,R3,176271.846
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",PP_0815,R1,326514.5
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",PP_0815,R2,310302.7
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",PP_0815,R3,281507.6
Q88MF4,Q88MF4_PSEPK,Frmc,S-formylglutathione hydrolase,PP_0815,R1,39222.8
Q88MF4,Q88MF4_PSEPK,Frmc,S-formylglutathione hydrolase,PP_0815,R2,45797.1
Q88MF4,Q88MF4_PSEPK,Frmc,S-formylglutathione hydrolase,PP_0815,R3,56302.2
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,PP_0815,R1,1432076.5
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,PP_0815,R2,1438725.4
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,PP_0815,R3,1233478.573
Q88MF9,ENO_PSEPK,Eno,Enolase,PP_0815,R1,8874647.94
Q88MF9,ENO_PSEPK,Eno,Enolase,PP_0815,R2,8806637.84
Q88MF9,ENO_PSEPK,Eno,Enolase,PP_0815,R3,8830788.573
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,PP_0815,R1,970854.44
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,PP_0815,R2,1169789.92
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,PP_0815,R3,1088458.873
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,PP_0815,R1,9519087.86
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,PP_0815,R2,10334376.82
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,PP_0815,R3,9992702.473
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815,R1,3577623.24
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815,R2,3911561.16
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815,R3,3766569.446
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815,R1,23435.26
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815,R2,181111.72
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815,R3,292562.7
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815,R1,124435.46
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815,R2,23565.68
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815,R3,67890.646
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0815,R1,534441.84
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0815,R2,689181.72
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0815,R3,444095.119
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,PP_0815,R1,2132942.3
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,PP_0815,R2,1962630.42
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,PP_0815,R3,1630166.773
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0815,R1,160950.62
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0815,R2,206035.88
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0815,R3,197632.119
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0815,R1,4367813.26
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0815,R2,4344426.84
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0815,R3,4134246.646
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0815,R1,6862527.02
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0815,R2,6482512.96
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0815,R3,6243982.019
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0815,R1,414192.56
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0815,R2,338021.26
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0815,R3,1041048.573
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0815,R1,204774.48
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0815,R2,224081.42
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0815,R3,1321.746
Q88MH6,UPPS_PSEPK,Upps,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",PP_0815,R1,11506.96
Q88MH6,UPPS_PSEPK,Upps,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",PP_0815,R2,11782.84
Q88MH6,UPPS_PSEPK,Upps,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",PP_0815,R3,1321.746
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0815,R1,5701187.68
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0815,R2,5527029.74
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0815,R3,5387377.192
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0815,R1,627353.18
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0815,R2,1438496.14
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0815,R3,594007.057
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0815,R1,27804200.92
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0815,R2,29199282.84
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0815,R3,27297746.82
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0815,R1,19180657.44
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0815,R2,19376752.86
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0815,R3,17953182.95
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0815,R1,2223977.24
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0815,R2,2311739.68
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0815,R3,2071995.619
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0815,R1,183930.42
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0815,R2,627661.54
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0815,R3,807609.273
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0815,R1,2472552.04
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0815,R2,2951661.52
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0815,R3,2615428.919
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0815,R1,238940.3
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0815,R2,189519.42
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0815,R3,172219.973
Q88MP0,Q88MP0_PSEPK,Yffb,Glutathione-dependent thiol reductase,PP_0815,R1,88231.6
Q88MP0,Q88MP0_PSEPK,Yffb,Glutathione-dependent thiol reductase,PP_0815,R2,71188
Q88MP0,Q88MP0_PSEPK,Yffb,Glutathione-dependent thiol reductase,PP_0815,R3,62682.6
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0815,R1,3651277.96
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0815,R2,3815923.52
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0815,R3,3870389.946
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0815,R1,722228.4
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0815,R2,624086.62
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0815,R3,795936.4
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0815,R1,69246.88
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0815,R2,303390.2
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0815,R3,288992.2
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0815,R1,335064
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0815,R2,522334
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0815,R3,606822
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0815,R1,5753.48
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0815,R2,13016.5
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0815,R3,26391.9
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0815,R1,582093
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0815,R2,554496
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0815,R3,552399
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0815,R1,2590478.18
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0815,R2,2662229.72
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0815,R3,2351931.373
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0815,R1,113286.52
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0815,R2,137401.28
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0815,R3,9913.095
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0815,R1,96228.42
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0815,R2,29457.1
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0815,R3,143854.492
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0815,R1,522808.48
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0815,R2,605090.4
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0815,R3,512402.873
Q88MR0,Q88MR0_PSEPK,Pp_1510,Carboxyvinyl-carboxyphosphonate phosphorylmutase,PP_0815,R1,698389
