Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88L24,Q88L24_PSEPK,Acna-i,Aconitate hydratase,PP_0815,R2,1920479.66
Q88L24,Q88L24_PSEPK,Acna-i,Aconitate hydratase,PP_0815,R3,2355255.19
Q88L25,Q88L25_PSEPK,Pp_2111,Aerotaxis receptor,PP_0815,R1,554549.09
Q88L25,Q88L25_PSEPK,Pp_2111,Aerotaxis receptor,PP_0815,R2,521504.24
Q88L25,Q88L25_PSEPK,Pp_2111,Aerotaxis receptor,PP_0815,R3,103084.05
Q88L28,Q88L28_PSEPK,Pp_2107,Glutaredoxin,PP_0815,R1,4932.63
Q88L28,Q88L28_PSEPK,Pp_2107,Glutaredoxin,PP_0815,R2,4082.88
Q88L28,Q88L28_PSEPK,Pp_2107,Glutaredoxin,PP_0815,R3,5749.29
Q88L30,Q88L30_PSEPK,Pp_2105,DUF883 domain-containing protein,PP_0815,R1,1839228.23
Q88L30,Q88L30_PSEPK,Pp_2105,DUF883 domain-containing protein,PP_0815,R2,1785014.58
Q88L30,Q88L30_PSEPK,Pp_2105,DUF883 domain-containing protein,PP_0815,R3,1579675.19
Q88L32,Q88L32_PSEPK,Pp_2103,Uncharacterized protein,PP_0815,R1,9865.26
Q88L32,Q88L32_PSEPK,Pp_2103,Uncharacterized protein,PP_0815,R2,8165.76
Q88L32,Q88L32_PSEPK,Pp_2103,Uncharacterized protein,PP_0815,R3,11498.58
Q88L33,Q88L33_PSEPK,Dgt,Deoxyguanosinetriphosphate triphosphohydrolase-like protein,PP_0815,R1,19730.52
Q88L33,Q88L33_PSEPK,Dgt,Deoxyguanosinetriphosphate triphosphohydrolase-like protein,PP_0815,R2,16331.52
Q88L33,Q88L33_PSEPK,Dgt,Deoxyguanosinetriphosphate triphosphohydrolase-like protein,PP_0815,R3,22997.16
Q88L36,Q88L36_PSEPK,Pp_2099,DUF469 domain-containing protein,PP_0815,R1,2003275.7
Q88L36,Q88L36_PSEPK,Pp_2099,DUF469 domain-containing protein,PP_0815,R2,2071517.88
Q88L36,Q88L36_PSEPK,Pp_2099,DUF469 domain-containing protein,PP_0815,R3,1050496.29
Q88L37,Q88L37_PSEPK,Dacb,D-alanyl-D-alanine carboxypeptidase,PP_0815,R1,371459.08
Q88L37,Q88L37_PSEPK,Dacb,D-alanyl-D-alanine carboxypeptidase,PP_0815,R2,381591.48
Q88L37,Q88L37_PSEPK,Dacb,D-alanyl-D-alanine carboxypeptidase,PP_0815,R3,805748.46
Q88L39,RLMKL_PSEPK,Rlml,Ribosomal RNA large subunit methyltransferase K/L,PP_0815,R1,672169.68
Q88L39,RLMKL_PSEPK,Rlml,Ribosomal RNA large subunit methyltransferase K/L,PP_0815,R2,649706.28
Q88L39,RLMKL_PSEPK,Rlml,Ribosomal RNA large subunit methyltransferase K/L,PP_0815,R3,2863336.15
Q88L40,PYRD_PSEPK,Pyrd,Dihydroorotate dehydrogenase (quinone),PP_0815,R1,3361481.36
Q88L40,PYRD_PSEPK,Pyrd,Dihydroorotate dehydrogenase (quinone),PP_0815,R2,2888981.32
Q88L40,PYRD_PSEPK,Pyrd,Dihydroorotate dehydrogenase (quinone),PP_0815,R3,3279454.87
Q88L41,Q88L41_PSEPK,Pp_2094,Nitrate-binding protein NasS,PP_0815,R1,1338966.38
Q88L41,Q88L41_PSEPK,Pp_2094,Nitrate-binding protein NasS,PP_0815,R2,976832.18
Q88L41,Q88L41_PSEPK,Pp_2094,Nitrate-binding protein NasS,PP_0815,R3,1331162.03
Q88L42,Q88L42_PSEPK,Pp_2093,NasT,PP_0815,R1,9865.26
Q88L42,Q88L42_PSEPK,Pp_2093,NasT,PP_0815,R2,131647.88
Q88L42,Q88L42_PSEPK,Pp_2093,NasT,PP_0815,R3,11498.58
Q88L43,Q88L43_PSEPK,Nasa,Nitrate/nitrite transporter,PP_0815,R1,4932.63
Q88L43,Q88L43_PSEPK,Nasa,Nitrate/nitrite transporter,PP_0815,R2,78923.7
Q88L43,Q88L43_PSEPK,Nasa,Nitrate/nitrite transporter,PP_0815,R3,52931.8
Q88L46,Q88L46_PSEPK,Oprf,Outer membrane porin F,PP_0815,R1,30784883.2
Q88L46,Q88L46_PSEPK,Oprf,Outer membrane porin F,PP_0815,R2,33700376.8
Q88L46,Q88L46_PSEPK,Oprf,Outer membrane porin F,PP_0815,R3,29781858.4
Q88L47,Q88L47_PSEPK,Pp_2088,RNA polymerase sigma factor SigX,PP_0815,R1,4932.63
Q88L47,Q88L47_PSEPK,Pp_2088,RNA polymerase sigma factor SigX,PP_0815,R2,25033.3
Q88L47,Q88L47_PSEPK,Pp_2088,RNA polymerase sigma factor SigX,PP_0815,R3,5749.29
Q88L48,Q88L48_PSEPK,Cmpx,Small-conductance mechanosensitive channel,PP_0815,R1,283271.29
Q88L48,Q88L48_PSEPK,Cmpx,Small-conductance mechanosensitive channel,PP_0815,R2,511314.76
Q88L48,Q88L48_PSEPK,Cmpx,Small-conductance mechanosensitive channel,PP_0815,R3,416954.38
Q88L49,Q88L49_PSEPK,Pp_2086,CrfX protein,PP_0815,R1,102924
Q88L49,Q88L49_PSEPK,Pp_2086,CrfX protein,PP_0815,R2,75058
Q88L49,Q88L49_PSEPK,Pp_2086,CrfX protein,PP_0815,R3,49934.2
Q88L50,Q88L50_PSEPK,Cmax,CmaX protein,PP_0815,R1,281960.92
Q88L50,Q88L50_PSEPK,Cmax,CmaX protein,PP_0815,R2,279275.34
Q88L50,Q88L50_PSEPK,Cmax,CmaX protein,PP_0815,R3,143276.26
Q88L51,RRAAH_PSEPK,Pp_2084,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,PP_0815,R1,2192344.4
Q88L51,RRAAH_PSEPK,Pp_2084,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,PP_0815,R2,2157537.6
Q88L51,RRAAH_PSEPK,Pp_2084,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,PP_0815,R3,1902555.6
Q88L53,Q88L53_PSEPK,Ppsa,Phosphoenolpyruvate synthase,PP_0815,R1,23061782.91
Q88L53,Q88L53_PSEPK,Ppsa,Phosphoenolpyruvate synthase,PP_0815,R2,22433118.84
Q88L53,Q88L53_PSEPK,Ppsa,Phosphoenolpyruvate synthase,PP_0815,R3,23944732.46
Q88L54,PSRP_PSEPK,Pp_2081,Putative phosphoenolpyruvate synthase regulatory protein,PP_0815,R1,599105.49
Q88L54,PSRP_PSEPK,Pp_2081,Putative phosphoenolpyruvate synthase regulatory protein,PP_0815,R2,768996.52
Q88L54,PSRP_PSEPK,Pp_2081,Putative phosphoenolpyruvate synthase regulatory protein,PP_0815,R3,686142.48
Q88L55,Q88L55_PSEPK,Gdhb,NAD-specific glutamate dehydrogenase,PP_0815,R1,7970118.49
Q88L55,Q88L55_PSEPK,Gdhb,NAD-specific glutamate dehydrogenase,PP_0815,R2,6773973.02
Q88L55,Q88L55_PSEPK,Gdhb,NAD-specific glutamate dehydrogenase,PP_0815,R3,7999767.11
Q88L76,Y2059_PSEPK,Pp_2059,UPF0337 protein PP_2059,PP_0815,R1,725924
Q88L76,Y2059_PSEPK,Pp_2059,UPF0337 protein PP_2059,PP_0815,R2,505383.88
Q88L76,Y2059_PSEPK,Pp_2059,UPF0337 protein PP_2059,PP_0815,R3,522041.29
Q88L82,Q88L82_PSEPK,Pp_2053,DUF3144 domain-containing protein,PP_0815,R1,343727.16
Q88L82,Q88L82_PSEPK,Pp_2053,DUF3144 domain-containing protein,PP_0815,R2,353957.38
Q88L82,Q88L82_PSEPK,Pp_2053,DUF3144 domain-containing protein,PP_0815,R3,118773.27
Q88L83,Q88L83_PSEPK,Pp_2052,Bifunctional enzyme: sugar-phosphatase/mannitol-1-phosphate 5-dehydrogenase,PP_0815,R1,180554.04
Q88L83,Q88L83_PSEPK,Pp_2052,Bifunctional enzyme: sugar-phosphatase/mannitol-1-phosphate 5-dehydrogenase,PP_0815,R2,319062.16
Q88L83,Q88L83_PSEPK,Pp_2052,Bifunctional enzyme: sugar-phosphatase/mannitol-1-phosphate 5-dehydrogenase,PP_0815,R3,190059.32
Q88L99,Q88L99_PSEPK,Pp_2036,4-hydroxy-tetrahydrodipicolinate synthase,PP_0815,R1,411754.89
Q88L99,Q88L99_PSEPK,Pp_2036,4-hydroxy-tetrahydrodipicolinate synthase,PP_0815,R2,533291.64
Q88L99,Q88L99_PSEPK,Pp_2036,4-hydroxy-tetrahydrodipicolinate synthase,PP_0815,R3,278795.16
Q88LA3,Q88LA3_PSEPK,Pp_2032,ATPase,PP_0815,R1,313510.73
Q88LA3,Q88LA3_PSEPK,Pp_2032,ATPase,PP_0815,R2,258146.58
Q88LA3,Q88LA3_PSEPK,Pp_2032,ATPase,PP_0815,R3,193933.99
Q88LA8,Q88LA8_PSEPK,Pp_2027,Protein BatD,PP_0815,R1,4932.63
Q88LA8,Q88LA8_PSEPK,Pp_2027,Protein BatD,PP_0815,R2,47751.6
Q88LA8,Q88LA8_PSEPK,Pp_2027,Protein BatD,PP_0815,R3,5749.29
Q88LB0,Q88LB0_PSEPK,Sbcd,Nuclease SbcCD subunit D,PP_0815,R1,386502.8
Q88LB0,Q88LB0_PSEPK,Sbcd,Nuclease SbcCD subunit D,PP_0815,R2,427179.88
Q88LB0,Q88LB0_PSEPK,Sbcd,Nuclease SbcCD subunit D,PP_0815,R3,364164.4
Q88LB1,Q88LB1_PSEPK,Sbcc,Exonuclease SbcC,PP_0815,R1,314906.85
Q88LB1,Q88LB1_PSEPK,Sbcc,Exonuclease SbcC,PP_0815,R2,307649.7
Q88LB1,Q88LB1_PSEPK,Sbcc,Exonuclease SbcC,PP_0815,R3,338285.45
Q88LB4,Q88LB4_PSEPK,Ppgl,L-alpha-hydroxyglutaric acid gamma-lactonase,PP_0815,R1,263328.46
Q88LB4,Q88LB4_PSEPK,Ppgl,L-alpha-hydroxyglutaric acid gamma-lactonase,PP_0815,R2,100422.94
Q88LB4,Q88LB4_PSEPK,Ppgl,L-alpha-hydroxyglutaric acid gamma-lactonase,PP_0815,R3,132556.57
Q88LB5,Q88LB5_PSEPK,Pp_2020,Lipoprotein,PP_0815,R1,35060.3
Q88LB5,Q88LB5_PSEPK,Pp_2020,Lipoprotein,PP_0815,R2,36968.2
Q88LB5,Q88LB5_PSEPK,Pp_2020,Lipoprotein,PP_0815,R3,32079.4
Q88LB8,Q88LB8_PSEPK,Pepn,Aminopeptidase N,PP_0815,R1,6978169.49
Q88LB8,Q88LB8_PSEPK,Pepn,Aminopeptidase N,PP_0815,R2,6678828.28
Q88LB8,Q88LB8_PSEPK,Pepn,Aminopeptidase N,PP_0815,R3,6228738.05
Q88LB9,Q88LB9_PSEPK,Pp_2016,DUF2797 domain-containing protein,PP_0815,R1,98067.83
Q88LB9,Q88LB9_PSEPK,Pp_2016,DUF2797 domain-containing protein,PP_0815,R2,92970.68
Q88LB9,Q88LB9_PSEPK,Pp_2016,DUF2797 domain-containing protein,PP_0815,R3,75202.39
Q88LC3,NADK_PSEPK,Nadk,NAD kinase,PP_0815,R1,879894.1
Q88LC3,NADK_PSEPK,Nadk,NAD kinase,PP_0815,R2,787535.28
Q88LC3,NADK_PSEPK,Nadk,NAD kinase,PP_0815,R3,718823.39
Q88LC7,Q88LC7_PSEPK,Fadh,"2,4-dienoyl-CoA reductase",PP_0815,R1,294341.29
Q88LC7,Q88LC7_PSEPK,Fadh,"2,4-dienoyl-CoA reductase",PP_0815,R2,319174.14
Q88LC7,Q88LC7_PSEPK,Fadh,"2,4-dienoyl-CoA reductase",PP_0815,R3,370052.67
Q88LC8,Q88LC8_PSEPK,Pp_2007,p-47-related protein,PP_0815,R1,9865.26
Q88LC8,Q88LC8_PSEPK,Pp_2007,p-47-related protein,PP_0815,R2,84474.08
Q88LC8,Q88LC8_PSEPK,Pp_2007,p-47-related protein,PP_0815,R3,11498.58
Q88LC9,Q88LC9_PSEPK,Pp_2006,TULIP family P47-like protein,PP_0815,R1,9061461.94
Q88LC9,Q88LC9_PSEPK,Pp_2006,TULIP family P47-like protein,PP_0815,R2,8819076.2
Q88LC9,Q88LC9_PSEPK,Pp_2006,TULIP family P47-like protein,PP_0815,R3,8779043.16
Q88LD4,Q88LD4_PSEPK,Metz,O-succinylhomoserine sulfhydrylase,PP_0815,R1,3202199.69
Q88LD4,Q88LD4_PSEPK,Metz,O-succinylhomoserine sulfhydrylase,PP_0815,R2,2968973.22
Q88LD4,Q88LD4_PSEPK,Metz,O-succinylhomoserine sulfhydrylase,PP_0815,R3,3280100.47
Q88LD5,Q88LD5_PSEPK,Purf,Amidophosphoribosyltransferase,PP_0815,R1,5691375.82
Q88LD5,Q88LD5_PSEPK,Purf,Amidophosphoribosyltransferase,PP_0815,R2,5497198.9
Q88LD5,Q88LD5_PSEPK,Purf,Amidophosphoribosyltransferase,PP_0815,R3,6117809.26
Q88LD7,Q88LD7_PSEPK,Dedd,Cell division protein,PP_0815,R1,481036.1
Q88LD7,Q88LD7_PSEPK,Dedd,Cell division protein,PP_0815,R2,205232.58
Q88LD7,Q88LD7_PSEPK,Dedd,Cell division protein,PP_0815,R3,267229.09
Q88LD8,Q88LD8_PSEPK,Folc,Dihydrofolate synthase/folylpolyglutamate synthase,PP_0815,R1,83113.46
Q88LD8,Q88LD8_PSEPK,Folc,Dihydrofolate synthase/folylpolyglutamate synthase,PP_0815,R2,100301.08
Q88LD8,Q88LD8_PSEPK,Folc,Dihydrofolate synthase/folylpolyglutamate synthase,PP_0815,R3,86394.26
Q88LD9,ACCD_PSEPK,Accd,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,PP_0815,R1,4316310.43
Q88LD9,ACCD_PSEPK,Accd,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,PP_0815,R2,3970571.78
Q88LD9,ACCD_PSEPK,Accd,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,PP_0815,R3,3522613.16
Q88LE0,TRPF_PSEPK,Trpf,N-(5'-phosphoribosyl)anthranilate isomerase,PP_0815,R1,70295.66
Q88LE0,TRPF_PSEPK,Trpf,N-(5'-phosphoribosyl)anthranilate isomerase,PP_0815,R2,64061.36
Q88LE0,TRPF_PSEPK,Trpf,N-(5'-phosphoribosyl)anthranilate isomerase,PP_0815,R3,81673.18
Q88LE1,Q88LE1_PSEPK,Fimv,Motility protein fimV,PP_0815,R1,3388645.02
Q88LE1,Q88LE1_PSEPK,Fimv,Motility protein fimV,PP_0815,R2,3294736.02
Q88LE1,Q88LE1_PSEPK,Fimv,Motility protein fimV,PP_0815,R3,3631279.88
Q88LE2,Q88LE2_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0815,R1,1891729.26
Q88LE2,Q88LE2_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0815,R2,682722.64
Q88LE2,Q88LE2_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0815,R3,1063280.87
Q88LE4,Q88LE4_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0815,R1,7070316.03
Q88LE4,Q88LE4_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0815,R2,6767341.68
Q88LE4,Q88LE4_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0815,R3,6377063.69
Q88LE5,LEU3_PSEPK,Leub,3-isopropylmalate dehydrogenase,PP_0815,R1,8453393.79
Q88LE5,LEU3_PSEPK,Leub,3-isopropylmalate dehydrogenase,PP_0815,R2,8380903.28
Q88LE5,LEU3_PSEPK,Leub,3-isopropylmalate dehydrogenase,PP_0815,R3,8274456.26
Q88LE6,Q88LE6_PSEPK,Pp_1987,"Methlytransferase, UbiE/COQ5 family",PP_0815,R1,689064.8
Q88LE6,Q88LE6_PSEPK,Pp_1987,"Methlytransferase, UbiE/COQ5 family",PP_0815,R2,713515.3
Q88LE6,Q88LE6_PSEPK,Pp_1987,"Methlytransferase, UbiE/COQ5 family",PP_0815,R3,719943.1
Q88LE7,LEUD_PSEPK,Leud,3-isopropylmalate dehydratase small subunit,PP_0815,R1,7651420
Q88LE7,LEUD_PSEPK,Leud,3-isopropylmalate dehydratase small subunit,PP_0815,R2,5810964.64
Q88LE7,LEUD_PSEPK,Leud,3-isopropylmalate dehydratase small subunit,PP_0815,R3,5339585.88
Q88LE8,LEUC_PSEPK,Leuc,3-isopropylmalate dehydratase large subunit,PP_0815,R1,7316608.23
Q88LE8,LEUC_PSEPK,Leuc,3-isopropylmalate dehydratase large subunit,PP_0815,R2,6791981.34
Q88LE8,LEUC_PSEPK,Leuc,3-isopropylmalate dehydratase large subunit,PP_0815,R3,6549119.27
Q88LF1,Q88LF1_PSEPK,Ibpa,Small heat shock protein IbpA,PP_0815,R1,8039173.26
Q88LF1,Q88LF1_PSEPK,Ibpa,Small heat shock protein IbpA,PP_0815,R2,9178737.88
Q88LF1,Q88LF1_PSEPK,Ibpa,Small heat shock protein IbpA,PP_0815,R3,7743073.58
Q88LF3,Q88LF3_PSEPK,Pp_1980,Acyl-CoA thioesterase,PP_0815,R1,379472.2
Q88LF3,Q88LF3_PSEPK,Pp_1980,Acyl-CoA thioesterase,PP_0815,R2,381103.68
Q88LF3,Q88LF3_PSEPK,Pp_1980,Acyl-CoA thioesterase,PP_0815,R3,363890.29
Q88LF6,SYE_PSEPK,Gltx,Glutamate--tRNA ligase,PP_0815,R1,4708393.53
Q88LF6,SYE_PSEPK,Gltx,Glutamate--tRNA ligase,PP_0815,R2,4718549.64
Q88LF6,SYE_PSEPK,Gltx,Glutamate--tRNA ligase,PP_0815,R3,4846945.09
Q88LF7,Q88LF7_PSEPK,Pp_1976,HlyD family secretion protein,PP_0815,R1,14797.89
Q88LF7,Q88LF7_PSEPK,Pp_1976,HlyD family secretion protein,PP_0815,R2,12248.64
Q88LF7,Q88LF7_PSEPK,Pp_1976,HlyD family secretion protein,PP_0815,R3,17247.87
Q88LF9,UVRB_PSEPK,Uvrb,UvrABC system protein B,PP_0815,R1,2179373
Q88LF9,UVRB_PSEPK,Uvrb,UvrABC system protein B,PP_0815,R2,1845251.48
Q88LF9,UVRB_PSEPK,Uvrb,UvrABC system protein B,PP_0815,R3,1420791.49
Q88LG1,Q88LG1_PSEPK,Tyrb,Aminotransferase,PP_0815,R1,10513349.12
Q88LG1,Q88LG1_PSEPK,Tyrb,Aminotransferase,PP_0815,R2,10860839.94
Q88LG1,Q88LG1_PSEPK,Tyrb,Aminotransferase,PP_0815,R3,11296682.88
Q88LG2,Q88LG2_PSEPK,Pp_1971,DUF1285 domain-containing protein,PP_0815,R1,165728.63
Q88LG2,Q88LG2_PSEPK,Pp_1971,DUF1285 domain-containing protein,PP_0815,R2,185909.28
Q88LG2,Q88LG2_PSEPK,Pp_1971,DUF1285 domain-containing protein,PP_0815,R3,146318.49
Q88LG3,Q88LG3_PSEPK,Pp_1970,Lipoprotein,PP_0815,R1,67353.3
Q88LG3,Q88LG3_PSEPK,Pp_1970,Lipoprotein,PP_0815,R2,101172
Q88LG3,Q88LG3_PSEPK,Pp_1970,Lipoprotein,PP_0815,R3,5749.29
Q88LG5,Q88LG5_PSEPK,Pp_1968,TetR family transcriptional regulator,PP_0815,R1,9865.26
Q88LG5,Q88LG5_PSEPK,Pp_1968,TetR family transcriptional regulator,PP_0815,R2,8165.76
Q88LG5,Q88LG5_PSEPK,Pp_1968,TetR family transcriptional regulator,PP_0815,R3,11498.58
Q88LG6,Q88LG6_PSEPK,Ycfh,tRNA D-aminoacylase,PP_0815,R1,146112.73
Q88LG6,Q88LG6_PSEPK,Ycfh,tRNA D-aminoacylase,PP_0815,R2,119553.76
Q88LG6,Q88LG6_PSEPK,Ycfh,tRNA D-aminoacylase,PP_0815,R3,107268.98
Q88LG8,Q88LG8_PSEPK,Pp_1964,"dGMP, dTMP, dhydroxyCMP kinase",PP_0815,R1,166352
Q88LG8,Q88LG8_PSEPK,Pp_1964,"dGMP, dTMP, dhydroxyCMP kinase",PP_0815,R2,141769.4
Q88LG8,Q88LG8_PSEPK,Pp_1964,"dGMP, dTMP, dhydroxyCMP kinase",PP_0815,R3,50184.89
Q88LH3,Q88LH3_PSEPK,Pp_1959,Uncharacterized protein,PP_0815,R1,106588.93
Q88LH3,Q88LH3_PSEPK,Pp_1959,Uncharacterized protein,PP_0815,R2,191577.68
Q88LH3,Q88LH3_PSEPK,Pp_1959,Uncharacterized protein,PP_0815,R3,90053.98
Q88LH4,Q88LH4_PSEPK,Pp_1958,Uncharacterized protein,PP_0815,R1,59821
Q88LH4,Q88LH4_PSEPK,Pp_1958,Uncharacterized protein,PP_0815,R2,95291
Q88LH4,Q88LH4_PSEPK,Pp_1958,Uncharacterized protein,PP_0815,R3,74223.1
Q88LL2,Q88LL2_PSEPK,Yceg,Endolytic murein transglycosylase,PP_0815,R1,74446.53
Q88LL2,Q88LL2_PSEPK,Yceg,Endolytic murein transglycosylase,PP_0815,R2,52554.58
Q88LL2,Q88LL2_PSEPK,Yceg,Endolytic murein transglycosylase,PP_0815,R3,118251.3
Q88LL4,Q88LL4_PSEPK,Fabf,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0815,R1,1029012.88
Q88LL4,Q88LL4_PSEPK,Fabf,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0815,R2,1408769.82
Q88LL4,Q88LL4_PSEPK,Fabf,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0815,R3,1284785.86
Q88LL5,ACP_PSEPK,Acpp,Acyl carrier protein,PP_0815,R1,13484003
Q88LL5,ACP_PSEPK,Acpp,Acyl carrier protein,PP_0815,R2,13742132
Q88LL5,ACP_PSEPK,Acpp,Acyl carrier protein,PP_0815,R3,3782115.48
Q88LL6,Q88LL6_PSEPK,Fabg,3-oxoacyl-[acyl-carrier-protein] reductase,PP_0815,R1,10171846.63
Q88LL6,Q88LL6_PSEPK,Fabg,3-oxoacyl-[acyl-carrier-protein] reductase,PP_0815,R2,9745874.88
Q88LL6,Q88LL6_PSEPK,Fabg,3-oxoacyl-[acyl-carrier-protein] reductase,PP_0815,R3,9880002.1
Q88LL7,Q88LL7_PSEPK,Fabd,Malonyl CoA-acyl carrier protein transacylase,PP_0815,R1,1478179.43
Q88LL7,Q88LL7_PSEPK,Fabd,Malonyl CoA-acyl carrier protein transacylase,PP_0815,R2,1550700.4
Q88LL7,Q88LL7_PSEPK,Fabd,Malonyl CoA-acyl carrier protein transacylase,PP_0815,R3,1343723.59
Q88LL9,RL32_PSEPK,Rpmf,Large ribosomal subunit protein bL32,PP_0815,R1,3892398.83
Q88LL9,RL32_PSEPK,Rpmf,Large ribosomal subunit protein bL32,PP_0815,R2,3653002.76
Q88LL9,RL32_PSEPK,Rpmf,Large ribosomal subunit protein bL32,PP_0815,R3,2007614.58
Q88LM0,Q88LM0_PSEPK,Pp_1910,Large ribosomal RNA subunit accumulation protein YceD,PP_0815,R1,607326.8
Q88LM0,Q88LM0_PSEPK,Pp_1910,Large ribosomal RNA subunit accumulation protein YceD,PP_0815,R2,503167.2
Q88LM0,Q88LM0_PSEPK,Pp_1910,Large ribosomal RNA subunit accumulation protein YceD,PP_0815,R3,520409.2
Q88LM1,NTPPB_PSEPK,Maf-2,7-methyl-GTP pyrophosphatase,PP_0815,R1,4932.63
Q88LM1,NTPPB_PSEPK,Maf-2,7-methyl-GTP pyrophosphatase,PP_0815,R2,4082.88
Q88LM1,NTPPB_PSEPK,Maf-2,7-methyl-GTP pyrophosphatase,PP_0815,R3,65587.2
Q88LM2,Q88LM2_PSEPK,Pp_1908,Peptidase,PP_0815,R1,869589.66
Q88LM2,Q88LM2_PSEPK,Pp_1908,Peptidase,PP_0815,R2,673423.3
Q88LM2,Q88LM2_PSEPK,Pp_1908,Peptidase,PP_0815,R3,905419.57
Q88LM4,Q88LM4_PSEPK,Rne,Ribonuclease E,PP_0815,R1,15176161.11
Q88LM4,Q88LM4_PSEPK,Rne,Ribonuclease E,PP_0815,R2,14535957.48
Q88LM4,Q88LM4_PSEPK,Rne,Ribonuclease E,PP_0815,R3,18144736.57
Q88LM5,MURB_PSEPK,Murb,UDP-N-acetylenolpyruvoylglucosamine reductase,PP_0815,R1,92978.03
Q88LM5,MURB_PSEPK,Murb,UDP-N-acetylenolpyruvoylglucosamine reductase,PP_0815,R2,66351.06
Q88LM5,MURB_PSEPK,Murb,UDP-N-acetylenolpyruvoylglucosamine reductase,PP_0815,R3,252384.69
Q88LM6,Q88LM6_PSEPK,Etp,protein-tyrosine-phosphatase,PP_0815,R1,64906.9
Q88LM6,Q88LM6_PSEPK,Etp,protein-tyrosine-phosphatase,PP_0815,R2,41420.4
Q88LM6,Q88LM6_PSEPK,Etp,protein-tyrosine-phosphatase,PP_0815,R3,5749.29
Q88LM7,KDSB_PSEPK,Kdsb,3-deoxy-manno-octulosonate cytidylyltransferase,PP_0815,R1,910295.23
Q88LM7,KDSB_PSEPK,Kdsb,3-deoxy-manno-octulosonate cytidylyltransferase,PP_0815,R2,937001.88
Q88LM7,KDSB_PSEPK,Kdsb,3-deoxy-manno-octulosonate cytidylyltransferase,PP_0815,R3,913131.8
Q88LM8,Y1901_PSEPK,Pp_1901,UPF0434 protein PP_1901,PP_0815,R1,388977
Q88LM8,Y1901_PSEPK,Pp_1901,UPF0434 protein PP_1901,PP_0815,R2,445747
Q88LM8,Y1901_PSEPK,Pp_1901,UPF0434 protein PP_1901,PP_0815,R3,381629
Q88LN0,Q88LN0_PSEPK,Pp_1899,ExbD/TolR family protein,PP_0815,R1,16074.5
Q88LN0,Q88LN0_PSEPK,Pp_1899,ExbD/TolR family protein,PP_0815,R2,21868.7
Q88LN0,Q88LN0_PSEPK,Pp_1899,ExbD/TolR family protein,PP_0815,R3,5749.29
Q88LN1,Q88LN1_PSEPK,Pp_1898,MotA/TolQ/ExbB proton channel family protein,PP_0815,R1,388500.43
Q88LN1,Q88LN1_PSEPK,Pp_1898,MotA/TolQ/ExbB proton channel family protein,PP_0815,R2,16331.52
Q88LN1,Q88LN1_PSEPK,Pp_1898,MotA/TolQ/ExbB proton channel family protein,PP_0815,R3,45535.27
Q88LN4,Q88LN4_PSEPK,Yadg,ABC transporter-ATP binding subunit,PP_0815,R1,539681.69
Q88LN4,Q88LN4_PSEPK,Yadg,ABC transporter-ATP binding subunit,PP_0815,R2,393660.64
Q88LN4,Q88LN4_PSEPK,Yadg,ABC transporter-ATP binding subunit,PP_0815,R3,584354.87
Q88LN5,Q88LN5_PSEPK,Gstb,Glutathione S-transferase reducing arsenate to arsenite,PP_0815,R1,478528.63
Q88LN5,Q88LN5_PSEPK,Gstb,Glutathione S-transferase reducing arsenate to arsenite,PP_0815,R2,518789.78
Q88LN5,Q88LN5_PSEPK,Gstb,Glutathione S-transferase reducing arsenate to arsenite,PP_0815,R3,488184.59
Q88LN6,Q88LN6_PSEPK,Fade,Acyl-coenzyme A dehydrogenase,PP_0815,R1,343556.05
Q88LN6,Q88LN6_PSEPK,Fade,Acyl-coenzyme A dehydrogenase,PP_0815,R2,359434.22
Q88LN6,Q88LN6_PSEPK,Fade,Acyl-coenzyme A dehydrogenase,PP_0815,R3,352403.05
Q88LQ1,Q88LQ1_PSEPK,Pp_1878,Uncharacterized protein,PP_0815,R1,421256
Q88LQ1,Q88LQ1_PSEPK,Pp_1878,Uncharacterized protein,PP_0815,R2,440461
Q88LQ1,Q88LQ1_PSEPK,Pp_1878,Uncharacterized protein,PP_0815,R3,451528
Q88LQ2,Q88LQ2_PSEPK,Msrc,Free methionine-(R)-sulfoxide reductase,PP_0815,R1,636566
Q88LQ2,Q88LQ2_PSEPK,Msrc,Free methionine-(R)-sulfoxide reductase,PP_0815,R2,673065.2
