Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0812,R1,102767.03
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0812,R2,111807.68
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0812,R3,110070.54
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0812,R1,2095197.34
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0812,R2,2443110.78
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0812,R3,2377279.44
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0812,R1,2221681.96
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0812,R2,2018673.22
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0812,R3,2157395.08
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,PP_0812,R1,4361.62
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,PP_0812,R2,43045.76
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,PP_0812,R3,3603.36
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0812,R1,239768.91
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0812,R2,350005.6
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0812,R3,285306.38
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0812,R1,42825.41
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0812,R2,38743.86
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0812,R3,42331.26
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0812,R1,3133781.03
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0812,R2,3223854.5
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0812,R3,3076541.6
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0812,R1,1282517.81
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0812,R2,1122703.36
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0812,R3,921310.04
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0812,R1,25301782.75
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0812,R2,24356474.02
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0812,R3,24138368.24
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0812,R1,18585968.33
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0812,R2,17257054.72
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0812,R3,17947557.84
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0812,R1,602316.83
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0812,R2,499618.68
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0812,R3,386498.94
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0812,R1,200752.85
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0812,R2,328997.35
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0812,R3,245707.7
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0812,R1,1226955.29
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0812,R2,1055187.6
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0812,R3,1304383.38
Q88MI4,Q88MI4_PSEPK,Pp_1587,NhaP-type Na+/H+ and K+/H+ antiporters,PP_0812,R1,4361.62
Q88MI4,Q88MI4_PSEPK,Pp_1587,NhaP-type Na+/H+ and K+/H+ antiporters,PP_0812,R2,5678.92
Q88MI4,Q88MI4_PSEPK,Pp_1587,NhaP-type Na+/H+ and K+/H+ antiporters,PP_0812,R3,3603.36
Q88MJ5,Q88MJ5_PSEPK,Pp_1576,Immunity protein,PP_0812,R1,2180.81
Q88MJ5,Q88MJ5_PSEPK,Pp_1576,Immunity protein,PP_0812,R2,2839.46
Q88MJ5,Q88MJ5_PSEPK,Pp_1576,Immunity protein,PP_0812,R3,1801.68
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0812,R1,52619.42
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0812,R2,104258
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0812,R3,102855
Q88MM3,Q88MM3_PSEPK,Pp_1548,Co-chaperone DjlA N-terminal domain-containing protein,PP_0812,R1,2180.81
Q88MM3,Q88MM3_PSEPK,Pp_1548,Co-chaperone DjlA N-terminal domain-containing protein,PP_0812,R2,2839.46
Q88MM3,Q88MM3_PSEPK,Pp_1548,Co-chaperone DjlA N-terminal domain-containing protein,PP_0812,R3,1801.68
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0812,R1,2409136.13
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0812,R2,2168151.58
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0812,R3,2202495.02
Q88MP2,Q88MP2_PSEPK,Pp_1528,Fe-S metabolism associated domain-containing protein,PP_0812,R1,75501.91
Q88MP2,Q88MP2_PSEPK,Pp_1528,Fe-S metabolism associated domain-containing protein,PP_0812,R2,96136.76
Q88MP2,Q88MP2_PSEPK,Pp_1528,Fe-S metabolism associated domain-containing protein,PP_0812,R3,3603.36
Q88MP4,Q88MP4_PSEPK,Pp_1526,Beta-(1-3)-glucosyl transferase,PP_0812,R1,4361.62
Q88MP4,Q88MP4_PSEPK,Pp_1526,Beta-(1-3)-glucosyl transferase,PP_0812,R2,17002.86
Q88MP4,Q88MP4_PSEPK,Pp_1526,Beta-(1-3)-glucosyl transferase,PP_0812,R3,21367.48
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0812,R1,305808.93
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0812,R2,438286.72
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0812,R3,245808.44
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0812,R1,83416.4
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0812,R2,2839.46
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0812,R3,1801.68
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0812,R1,325621
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0812,R2,315830
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0812,R3,362940
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0812,R1,6542.43
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0812,R2,27700.02
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0812,R3,19372.16
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0812,R1,158869.1
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0812,R2,83740.76
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0812,R3,54894.78
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0812,R1,433424.36
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0812,R2,714319.64
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0812,R3,794734.84
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0812,R1,19627.29
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0812,R2,82788.58
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0812,R3,16215.12
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0812,R1,10904.05
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0812,R2,14197.3
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0812,R3,9008.4
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0812,R1,29736.22
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0812,R2,39709.12
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0812,R3,126700.36
Q88MR0,Q88MR0_PSEPK,Pp_1510,Carboxyvinyl-carboxyphosphonate phosphorylmutase,PP_0812,R1,158292.31
Q88MR0,Q88MR0_PSEPK,Pp_1510,Carboxyvinyl-carboxyphosphonate phosphorylmutase,PP_0812,R2,97749.92
Q88MR0,Q88MR0_PSEPK,Pp_1510,Carboxyvinyl-carboxyphosphonate phosphorylmutase,PP_0812,R3,82679.66
Q88MR3,Q88MR3_PSEPK,Tsab,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,PP_0812,R1,59182.41
Q88MR3,Q88MR3_PSEPK,Tsab,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,PP_0812,R2,51192.9
Q88MR3,Q88MR3_PSEPK,Tsab,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,PP_0812,R3,36581.68
Q88MR4,CAPP_PSEPK,Ppc,Phosphoenolpyruvate carboxylase,PP_0812,R1,414199
Q88MR4,CAPP_PSEPK,Ppc,Phosphoenolpyruvate carboxylase,PP_0812,R2,570749.88
Q88MR4,CAPP_PSEPK,Ppc,Phosphoenolpyruvate carboxylase,PP_0812,R3,541267.34
Q88MR5,Q88MR5_PSEPK,Pp_1504,Pilin assembly protein,PP_0812,R1,4361.62
Q88MR5,Q88MR5_PSEPK,Pp_1504,Pilin assembly protein,PP_0812,R2,5678.92
Q88MR5,Q88MR5_PSEPK,Pp_1504,Pilin assembly protein,PP_0812,R3,3603.36
Q88MR6,Q88MR6_PSEPK,Pp_1503,DUF4398 domain-containing protein,PP_0812,R1,174898.41
Q88MR6,Q88MR6_PSEPK,Pp_1503,DUF4398 domain-containing protein,PP_0812,R2,142283.76
Q88MR6,Q88MR6_PSEPK,Pp_1503,DUF4398 domain-containing protein,PP_0812,R3,165565.28
Q88MR7,Q88MR7_PSEPK,Pp_1502,OmpA family protein,PP_0812,R1,1181423.07
Q88MR7,Q88MR7_PSEPK,Pp_1502,OmpA family protein,PP_0812,R2,999209.52
Q88MR7,Q88MR7_PSEPK,Pp_1502,OmpA family protein,PP_0812,R3,1330891.78
Q88MS0,Q88MS0_PSEPK,Pp_1499,Flavohemoglobin expression-modulating QEGLA motif protein,PP_0812,R1,210906.92
Q88MS0,Q88MS0_PSEPK,Pp_1499,Flavohemoglobin expression-modulating QEGLA motif protein,PP_0812,R2,200538.16
Q88MS0,Q88MS0_PSEPK,Pp_1499,Flavohemoglobin expression-modulating QEGLA motif protein,PP_0812,R3,170744.64
Q88MS1,Q88MS1_PSEPK,Pp_1498,Lipoprotein,PP_0812,R1,59469.51
Q88MS1,Q88MS1_PSEPK,Pp_1498,Lipoprotein,PP_0812,R2,65233.46
Q88MS1,Q88MS1_PSEPK,Pp_1498,Lipoprotein,PP_0812,R3,49958.48
Q88MS2,Q88MS2_PSEPK,Pp_1497,"Transcriptional regulator, TetR family",PP_0812,R1,4361.62
Q88MS2,Q88MS2_PSEPK,Pp_1497,"Transcriptional regulator, TetR family",PP_0812,R2,5678.92
Q88MS2,Q88MS2_PSEPK,Pp_1497,"Transcriptional regulator, TetR family",PP_0812,R3,3603.36
Q88MS3,SYK_PSEPK,Lyss,Lysine--tRNA ligase,PP_0812,R1,6836621.19
Q88MS3,SYK_PSEPK,Lyss,Lysine--tRNA ligase,PP_0812,R2,6169237.04
Q88MS3,SYK_PSEPK,Lyss,Lysine--tRNA ligase,PP_0812,R3,6123261.42
Q88MS4,Q88MS4_PSEPK,Pp_1494,diguanylate cyclase,PP_0812,R1,51566.84
Q88MS4,Q88MS4_PSEPK,Pp_1494,diguanylate cyclase,PP_0812,R2,61339.28
Q88MS4,Q88MS4_PSEPK,Pp_1494,diguanylate cyclase,PP_0812,R3,136079.14
Q88MS7,Q88MS7_PSEPK,Pp_1491,CheW domain protein,PP_0812,R1,2180.81
Q88MS7,Q88MS7_PSEPK,Pp_1491,CheW domain protein,PP_0812,R2,2839.46
Q88MS7,Q88MS7_PSEPK,Pp_1491,CheW domain protein,PP_0812,R3,1801.68
Q88MT0,Q88MT0_PSEPK,Pp_1488,Methyl-accepting chemotaxis transducer,PP_0812,R1,340740.55
Q88MT0,Q88MT0_PSEPK,Pp_1488,Methyl-accepting chemotaxis transducer,PP_0812,R2,224656.16
Q88MT0,Q88MT0_PSEPK,Pp_1488,Methyl-accepting chemotaxis transducer,PP_0812,R3,298286.1
Q88MT1,Q88MT1_PSEPK,Pp_1487,Tellurite resistance TerB family protein,PP_0812,R1,72250.31
Q88MT1,Q88MT1_PSEPK,Pp_1487,Tellurite resistance TerB family protein,PP_0812,R2,42009.72
Q88MT1,Q88MT1_PSEPK,Pp_1487,Tellurite resistance TerB family protein,PP_0812,R3,18228.46
Q88MT2,Q88MT2_PSEPK,Ydcs,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0812,R1,114010.44
Q88MT2,Q88MT2_PSEPK,Ydcs,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0812,R2,190566.89
Q88MT2,Q88MT2_PSEPK,Ydcs,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0812,R3,78066.32
Q88MT7,Q88MT7_PSEPK,Patd,Medium chain aldehyde dehydrogenase,PP_0812,R1,823713.59
Q88MT7,Q88MT7_PSEPK,Patd,Medium chain aldehyde dehydrogenase,PP_0812,R2,757289.2
Q88MT7,Q88MT7_PSEPK,Patd,Medium chain aldehyde dehydrogenase,PP_0812,R3,536418.4
Q88MU0,Q88MU0_PSEPK,Pp_1478,Xenobiotic reductase,PP_0812,R1,1812827.31
Q88MU0,Q88MU0_PSEPK,Pp_1478,Xenobiotic reductase,PP_0812,R2,1791222.2
Q88MU0,Q88MU0_PSEPK,Pp_1478,Xenobiotic reductase,PP_0812,R3,1540184.27
Q88MU2,Q88MU2_PSEPK,Pp_1476,YaeQ family protein,PP_0812,R1,492024.6
Q88MU2,Q88MU2_PSEPK,Pp_1476,YaeQ family protein,PP_0812,R2,469352.4
Q88MU2,Q88MU2_PSEPK,Pp_1476,YaeQ family protein,PP_0812,R3,339134.98
Q88MU3,Q88MU3_PSEPK,Pp_1475,CAIB/BAIF family protein,PP_0812,R1,102790.64
Q88MU3,Q88MU3_PSEPK,Pp_1475,CAIB/BAIF family protein,PP_0812,R2,43409.4
Q88MU3,Q88MU3_PSEPK,Pp_1475,CAIB/BAIF family protein,PP_0812,R3,73884.52
Q88MU7,Q88MU7_PSEPK,Thrc,Threonine synthase,PP_0812,R1,3816785.63
Q88MU7,Q88MU7_PSEPK,Thrc,Threonine synthase,PP_0812,R2,4083983.88
Q88MU7,Q88MU7_PSEPK,Thrc,Threonine synthase,PP_0812,R3,3982567.84
Q88MU8,Q88MU8_PSEPK,Hom,Homoserine dehydrogenase,PP_0812,R1,1770522.91
Q88MU8,Q88MU8_PSEPK,Hom,Homoserine dehydrogenase,PP_0812,R2,1613831.44
Q88MU8,Q88MU8_PSEPK,Hom,Homoserine dehydrogenase,PP_0812,R3,1568381.02
Q88MU9,Q88MU9_PSEPK,Dsbc,Thiol:disulfide interchange protein,PP_0812,R1,93991.6
Q88MU9,Q88MU9_PSEPK,Dsbc,Thiol:disulfide interchange protein,PP_0812,R2,96134.4
Q88MU9,Q88MU9_PSEPK,Dsbc,Thiol:disulfide interchange protein,PP_0812,R3,55124.48
Q88MV3,RL19_PSEPK,Rpls,Large ribosomal subunit protein bL19,PP_0812,R1,10266194.43
Q88MV3,RL19_PSEPK,Rpls,Large ribosomal subunit protein bL19,PP_0812,R2,9369758.38
Q88MV3,RL19_PSEPK,Rpls,Large ribosomal subunit protein bL19,PP_0812,R3,9282706.04
Q88MV5,RIMM_PSEPK,Rimm,Ribosome maturation factor RimM,PP_0812,R1,174118.07
Q88MV5,RIMM_PSEPK,Rimm,Ribosome maturation factor RimM,PP_0812,R2,265414.02
Q88MV5,RIMM_PSEPK,Rimm,Ribosome maturation factor RimM,PP_0812,R3,161760.72
Q88MV6,RS16_PSEPK,Rpsp,Small ribosomal subunit protein bS16,PP_0812,R1,7528279.61
Q88MV6,RS16_PSEPK,Rpsp,Small ribosomal subunit protein bS16,PP_0812,R2,7424757.36
Q88MV6,RS16_PSEPK,Rpsp,Small ribosomal subunit protein bS16,PP_0812,R3,5411824.16
Q88MV7,Q88MV7_PSEPK,Ffh,Signal recognition particle protein,PP_0812,R1,1494349.67
Q88MV7,Q88MV7_PSEPK,Ffh,Signal recognition particle protein,PP_0812,R2,1055759.48
Q88MV7,Q88MV7_PSEPK,Ffh,Signal recognition particle protein,PP_0812,R3,1225589.66
Q88MV9,Q88MV9_PSEPK,Pp_1459,CBS domain protein,PP_0812,R1,18099.22
Q88MV9,Q88MV9_PSEPK,Pp_1459,CBS domain protein,PP_0812,R2,21060.22
Q88MV9,Q88MV9_PSEPK,Pp_1459,CBS domain protein,PP_0812,R3,58567.75
Q88MW1,PURT_PSEPK,Purt,Formate-dependent phosphoribosylglycinamide formyltransferase,PP_0812,R1,2235030.42
Q88MW1,PURT_PSEPK,Purt,Formate-dependent phosphoribosylglycinamide formyltransferase,PP_0812,R2,2130726.02
Q88MW1,PURT_PSEPK,Purt,Formate-dependent phosphoribosylglycinamide formyltransferase,PP_0812,R3,2053112.68
Q88MW4,Q88MW4_PSEPK,Pp_1454,Gamma carbonic anhydrase family protein,PP_0812,R1,4361.62
Q88MW4,Q88MW4_PSEPK,Pp_1454,Gamma carbonic anhydrase family protein,PP_0812,R2,5678.92
Q88MW4,Q88MW4_PSEPK,Pp_1454,Gamma carbonic anhydrase family protein,PP_0812,R3,3603.36
Q88MW5,Q88MW5_PSEPK,Nudl,NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity,PP_0812,R1,45447.4
Q88MW5,Q88MW5_PSEPK,Nudl,NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity,PP_0812,R2,2839.46
Q88MW5,Q88MW5_PSEPK,Nudl,NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity,PP_0812,R3,1801.68
Q88MX4,Q88MX4_PSEPK,Gcd,Quinoprotein glucose dehydrogenase,PP_0812,R1,275635.32
Q88MX4,Q88MX4_PSEPK,Gcd,Quinoprotein glucose dehydrogenase,PP_0812,R2,308668
Q88MX4,Q88MX4_PSEPK,Gcd,Quinoprotein glucose dehydrogenase,PP_0812,R3,278593.25
Q88MX5,Q88MX5_PSEPK,Lon-i,Lon protease,PP_0812,R1,2530114.16
Q88MX5,Q88MX5_PSEPK,Lon-i,Lon protease,PP_0812,R2,2637408.06
Q88MX5,Q88MX5_PSEPK,Lon-i,Lon protease,PP_0812,R3,2548955.22
Q88MY2,PDXJ_PSEPK,Pdxj,Pyridoxine 5'-phosphate synthase,PP_0812,R1,491719.92
Q88MY2,PDXJ_PSEPK,Pdxj,Pyridoxine 5'-phosphate synthase,PP_0812,R2,436400.08
Q88MY2,PDXJ_PSEPK,Pdxj,Pyridoxine 5'-phosphate synthase,PP_0812,R3,438161.74
Q88MY4,ERA_PSEPK,Era,GTPase Era,PP_0812,R1,480400.65
Q88MY4,ERA_PSEPK,Era,GTPase Era,PP_0812,R2,457829.5
Q88MY4,ERA_PSEPK,Era,GTPase Era,PP_0812,R3,520942.7
Q88MY5,RNC_PSEPK,Rnc,Ribonuclease 3,PP_0812,R1,134617.52
Q88MY5,RNC_PSEPK,Rnc,Ribonuclease 3,PP_0812,R2,210010.39
Q88MY5,RNC_PSEPK,Rnc,Ribonuclease 3,PP_0812,R3,200672.68
Q88MY6,Q88MY6_PSEPK,Lepb,Signal peptidase I,PP_0812,R1,461394.12
Q88MY6,Q88MY6_PSEPK,Lepb,Signal peptidase I,PP_0812,R2,387186.22
Q88MY6,Q88MY6_PSEPK,Lepb,Signal peptidase I,PP_0812,R3,485703.78
Q88MY7,LEPA_PSEPK,Lepa,Elongation factor 4,PP_0812,R1,1184228.86
Q88MY7,LEPA_PSEPK,Lepa,Elongation factor 4,PP_0812,R2,1432018.05
Q88MY7,LEPA_PSEPK,Lepa,Elongation factor 4,PP_0812,R3,1450506.24
Q88MY8,Q88MY8_PSEPK,Pp_1430,Probable periplasmic serine endoprotease DegP-like,PP_0812,R1,2133728.54
Q88MY8,Q88MY8_PSEPK,Pp_1430,Probable periplasmic serine endoprotease DegP-like,PP_0812,R2,1883768.1
Q88MY8,Q88MY8_PSEPK,Pp_1430,Probable periplasmic serine endoprotease DegP-like,PP_0812,R3,1944474.84
Q88MY9,Q88MY9_PSEPK,Mucb,Sigma factor AlgU regulatory protein MucB,PP_0812,R1,651245.13
Q88MY9,Q88MY9_PSEPK,Mucb,Sigma factor AlgU regulatory protein MucB,PP_0812,R2,631934.34
Q88MY9,Q88MY9_PSEPK,Mucb,Sigma factor AlgU regulatory protein MucB,PP_0812,R3,548698.16
Q88MZ0,Q88MZ0_PSEPK,Muca,Sigma factor AlgU negative regulatory protein,PP_0812,R1,44414.7
Q88MZ0,Q88MZ0_PSEPK,Muca,Sigma factor AlgU negative regulatory protein,PP_0812,R2,36165.4
Q88MZ0,Q88MZ0_PSEPK,Muca,Sigma factor AlgU negative regulatory protein,PP_0812,R3,33964.5
Q88MZ1,Q88MZ1_PSEPK,Rpoe,RNA polymerase sigma factor,PP_0812,R1,216300.23
Q88MZ1,Q88MZ1_PSEPK,Rpoe,RNA polymerase sigma factor,PP_0812,R2,336873.68
Q88MZ1,Q88MZ1_PSEPK,Rpoe,RNA polymerase sigma factor,PP_0812,R3,90371.92
Q88MZ2,Q88MZ2_PSEPK,Nadb,L-aspartate oxidase,PP_0812,R1,557988.51
Q88MZ2,Q88MZ2_PSEPK,Nadb,L-aspartate oxidase,PP_0812,R2,611695.62
Q88MZ2,Q88MZ2_PSEPK,Nadb,L-aspartate oxidase,PP_0812,R3,505126.76
Q88MZ4,SDHE_PSEPK,Sdhe,FAD assembly factor SdhE,PP_0812,R1,110229.43
Q88MZ4,SDHE_PSEPK,Sdhe,FAD assembly factor SdhE,PP_0812,R2,168690.12
Q88MZ4,SDHE_PSEPK,Sdhe,FAD assembly factor SdhE,PP_0812,R3,103229.04
Q88MZ5,Q88MZ5_PSEPK,Pp_1423,Aminomethyltransferase folate-binding domain-containing protein,PP_0812,R1,512924.62
Q88MZ5,Q88MZ5_PSEPK,Pp_1423,Aminomethyltransferase folate-binding domain-containing protein,PP_0812,R2,533549.12
Q88MZ5,Q88MZ5_PSEPK,Pp_1423,Aminomethyltransferase folate-binding domain-containing protein,PP_0812,R3,476362.56
Q88MZ9,Q88MZ9_PSEPK,Opdh,Tricarboxylate-specific outer membrane porin,PP_0812,R1,4361.62
Q88MZ9,Q88MZ9_PSEPK,Opdh,Tricarboxylate-specific outer membrane porin,PP_0812,R2,141100.7
Q88MZ9,Q88MZ9_PSEPK,Opdh,Tricarboxylate-specific outer membrane porin,PP_0812,R3,77152.5
Q88N00,Q88N00_PSEPK,Pp_1418,Tricarboxylate transport protein TctC,PP_0812,R1,291870.02
Q88N00,Q88N00_PSEPK,Pp_1418,Tricarboxylate transport protein TctC,PP_0812,R2,234141.54
Q88N00,Q88N00_PSEPK,Pp_1418,Tricarboxylate transport protein TctC,PP_0812,R3,61679.4
Q88N06,Q88N06_PSEPK,Pp_1412,3-hydroxyisobutyryl-CoA hydrolase,PP_0812,R1,68049.51
Q88N06,Q88N06_PSEPK,Pp_1412,3-hydroxyisobutyryl-CoA hydrolase,PP_0812,R2,69567.76
Q88N06,Q88N06_PSEPK,Pp_1412,3-hydroxyisobutyryl-CoA hydrolase,PP_0812,R3,51601.08
Q88N10,Q88N10_PSEPK,Pp_1406,DUF4917 domain-containing protein,PP_0812,R1,128479.71
Q88N10,Q88N10_PSEPK,Pp_1406,DUF4917 domain-containing protein,PP_0812,R2,68848.38
Q88N10,Q88N10_PSEPK,Pp_1406,DUF4917 domain-containing protein,PP_0812,R3,47459.74
Q88N13,Q88N13_PSEPK,Bglx,beta-glucosidase,PP_0812,R1,247075.73
Q88N13,Q88N13_PSEPK,Bglx,beta-glucosidase,PP_0812,R2,386147.76
Q88N13,Q88N13_PSEPK,Bglx,beta-glucosidase,PP_0812,R3,244163.72
Q88N16,Q88N16_PSEPK,Kgtp,Alpha-ketoglutarate permease,PP_0812,R1,130220.82
Q88N16,Q88N16_PSEPK,Kgtp,Alpha-ketoglutarate permease,PP_0812,R2,172419.42
Q88N16,Q88N16_PSEPK,Kgtp,Alpha-ketoglutarate permease,PP_0812,R3,172501.36
Q88N18,Q88N18_PSEPK,Pp_1398,Flavin reductase like domain-containing protein,PP_0812,R1,4361.62
Q88N18,Q88N18_PSEPK,Pp_1398,Flavin reductase like domain-containing protein,PP_0812,R2,34397.06
Q88N18,Q88N18_PSEPK,Pp_1398,Flavin reductase like domain-containing protein,PP_0812,R3,26971.58
Q88N19,Q88N19_PSEPK,Pp_1397,Uncharacterized protein,PP_0812,R1,32935.3
Q88N19,Q88N19_PSEPK,Pp_1397,Uncharacterized protein,PP_0812,R2,2839.46
Q88N19,Q88N19_PSEPK,Pp_1397,Uncharacterized protein,PP_0812,R3,20035.8
Q88N24,Q88N24_PSEPK,Pp_1392,NAD-binding protein,PP_0812,R1,321309.73
Q88N24,Q88N24_PSEPK,Pp_1392,NAD-binding protein,PP_0812,R2,300755.82
Q88N24,Q88N24_PSEPK,Pp_1392,NAD-binding protein,PP_0812,R3,283494.34
Q88N27,OADC_PSEPK,Pp_1389,Oxaloacetate decarboxylase,PP_0812,R1,54744.35
Q88N27,OADC_PSEPK,Pp_1389,Oxaloacetate decarboxylase,PP_0812,R2,125490.44
Q88N27,OADC_PSEPK,Pp_1389,Oxaloacetate decarboxylase,PP_0812,R3,108311.04
Q88N30,TTGA_PSEPK,Ttga,Probable efflux pump periplasmic linker TtgA,PP_0812,R1,521676.77
Q88N30,TTGA_PSEPK,Ttga,Probable efflux pump periplasmic linker TtgA,PP_0812,R2,435707.28
Q88N30,TTGA_PSEPK,Ttga,Probable efflux pump periplasmic linker TtgA,PP_0812,R3,509495.28
