Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88KJ0,CLPP_PSEPK,Clpp,ATP-dependent Clp protease proteolytic subunit,PP_0812_15,R2,2736115.667,0.058743182,-1.231042532
Q88KJ0,CLPP_PSEPK,Clpp,ATP-dependent Clp protease proteolytic subunit,PP_0812_15,R3,2513496.333,0.054496485,-1.263631505
Q88KJ0,CLPP_PSEPK,Clpp,ATP-dependent Clp protease proteolytic subunit,PP_0815,R1,2804239.333,0.056097816,-1.251054046
Q88KJ0,CLPP_PSEPK,Clpp,ATP-dependent Clp protease proteolytic subunit,PP_0815,R2,2936874.333,0.060643144,-1.217218289
Q88KJ0,CLPP_PSEPK,Clpp,ATP-dependent Clp protease proteolytic subunit,PP_0815,R3,3190000,0.067696966,-1.169430796
Q88KJ1,TIG_PSEPK,Tig,Trigger factor,PP_0812_15,R1,8846666.667,0.191489351,-0.717855374
Q88KJ1,TIG_PSEPK,Tig,Trigger factor,PP_0812_15,R2,8470000,0.181847119,-0.740293575
Q88KJ1,TIG_PSEPK,Tig,Trigger factor,PP_0812_15,R3,9666666.667,0.209588275,-0.678633018
Q88KJ1,TIG_PSEPK,Tig,Trigger factor,PP_0815,R1,8636666.667,0.172773462,-0.762522964
Q88KJ1,TIG_PSEPK,Tig,Trigger factor,PP_0815,R2,10206666.67,0.210756161,-0.676219721
Q88KJ1,TIG_PSEPK,Tig,Trigger factor,PP_0815,R3,9220000,0.195663331,-0.708490558
Q88KJ8,Q88KJ8_PSEPK,Pp_2292,Apea-like HEPN domain-containing protein,PP_0812_15,R1,841023.8667,0.018204271,-1.739826717
Q88KJ8,Q88KJ8_PSEPK,Pp_2292,Apea-like HEPN domain-containing protein,PP_0812_15,R2,1055398.267,0.02265893,-1.644760609
Q88KJ8,Q88KJ8_PSEPK,Pp_2292,Apea-like HEPN domain-containing protein,PP_0812_15,R3,751843.1,0.01630112,-1.787782542
Q88KJ8,Q88KJ8_PSEPK,Pp_2292,Apea-like HEPN domain-containing protein,PP_0815,R1,1032884.167,0.020662482,-1.684817502
Q88KJ8,Q88KJ8_PSEPK,Pp_2292,Apea-like HEPN domain-containing protein,PP_0815,R2,1787917.333,0.036918477,-1.432756218
Q88KJ8,Q88KJ8_PSEPK,Pp_2292,Apea-like HEPN domain-containing protein,PP_0815,R3,1177594.067,0.024990453,-1.60222587
Q88KL3,Q88KL3_PSEPK,Pp_2277,Uncharacterized protein,PP_0812_15,R1,418314.4,0.009054569,-2.043132223
Q88KL3,Q88KL3_PSEPK,Pp_2277,Uncharacterized protein,PP_0812_15,R2,558647.6667,0.011993916,-1.921038996
Q88KL3,Q88KL3_PSEPK,Pp_2277,Uncharacterized protein,PP_0812_15,R3,503931.3333,0.01092601,-1.961538398
Q88KL3,Q88KL3_PSEPK,Pp_2277,Uncharacterized protein,PP_0815,R1,894591.6667,0.01789599,-1.747244274
Q88KL3,Q88KL3_PSEPK,Pp_2277,Uncharacterized protein,PP_0815,R2,660936.3333,0.01364759,-1.864944026
Q88KL3,Q88KL3_PSEPK,Pp_2277,Uncharacterized protein,PP_0815,R3,98426.06667,0.002088761,-2.680111349
Q88KM5,FOLD2_PSEPK,Fold2,Bifunctional protein FolD 2,PP_0812_15,R1,1330604.933,0.028801433,-1.540585908
Q88KM5,FOLD2_PSEPK,Fold2,Bifunctional protein FolD 2,PP_0812_15,R2,2073990.267,0.044527645,-1.351370271
Q88KM5,FOLD2_PSEPK,Fold2,Bifunctional protein FolD 2,PP_0812_15,R3,1837975.367,0.039850147,-1.399570074
Q88KM5,FOLD2_PSEPK,Fold2,Bifunctional protein FolD 2,PP_0815,R1,1625929.667,0.032526148,-1.487767367
Q88KM5,FOLD2_PSEPK,Fold2,Bifunctional protein FolD 2,PP_0815,R2,2031392.733,0.04194597,-1.377309758
Q88KM5,FOLD2_PSEPK,Fold2,Bifunctional protein FolD 2,PP_0815,R3,2114810.2,0.044879697,-1.347950083
Q88KN3,Q88KN3_PSEPK,Pp_2257,Aerotaxis receptor,PP_0812_15,R1,220643.7333,0.004775915,-2.32094344
Q88KN3,Q88KN3_PSEPK,Pp_2257,Aerotaxis receptor,PP_0812_15,R2,657225,0.014110327,-1.85046291
Q88KN3,Q88KN3_PSEPK,Pp_2257,Aerotaxis receptor,PP_0812_15,R3,690123.3333,0.014962941,-1.824983049
Q88KN3,Q88KN3_PSEPK,Pp_2257,Aerotaxis receptor,PP_0815,R1,535820.6667,0.010718903,-1.969849662
Q88KN3,Q88KN3_PSEPK,Pp_2257,Aerotaxis receptor,PP_0815,R2,807186.6667,0.016667495,-1.778129673
Q88KN3,Q88KN3_PSEPK,Pp_2257,Aerotaxis receptor,PP_0815,R3,618836.6667,0.013132716,-1.881645441
Q88KP1,MCPA_PSEPK,Mcpa,Methyl-accepting chemotaxis protein McpA,PP_0812_15,R1,14357.2,0.000310767,-3.507565287
Q88KP1,MCPA_PSEPK,Mcpa,Methyl-accepting chemotaxis protein McpA,PP_0812_15,R2,15985.4,0.000343199,-3.464453477
Q88KP1,MCPA_PSEPK,Mcpa,Methyl-accepting chemotaxis protein McpA,PP_0812_15,R3,11843.1,0.000256777,-3.590444364
Q88KP1,MCPA_PSEPK,Mcpa,Methyl-accepting chemotaxis protein McpA,PP_0815,R1,425234.7,0.00850667,-2.070240426
Q88KP1,MCPA_PSEPK,Mcpa,Methyl-accepting chemotaxis protein McpA,PP_0815,R2,229235.7667,0.00473346,-2.324821273
Q88KP1,MCPA_PSEPK,Mcpa,Methyl-accepting chemotaxis protein McpA,PP_0815,R3,317472.8333,0.006737288,-2.171514911
Q88KQ2,Q88KQ2_PSEPK,Pp_2238,Metallopeptidase,PP_0812_15,R1,156535.4667,0.003388268,-2.470022285
Q88KQ2,Q88KQ2_PSEPK,Pp_2238,Metallopeptidase,PP_0812_15,R2,952788.3333,0.02045594,-1.689180554
Q88KQ2,Q88KQ2_PSEPK,Pp_2238,Metallopeptidase,PP_0812_15,R3,462156,0.010020256,-1.999121165
Q88KQ2,Q88KQ2_PSEPK,Pp_2238,Metallopeptidase,PP_0815,R1,1371715,0.027440673,-1.561605234
Q88KQ2,Q88KQ2_PSEPK,Pp_2238,Metallopeptidase,PP_0815,R2,1162069.333,0.023995422,-1.619871612
Q88KQ2,Q88KQ2_PSEPK,Pp_2238,Metallopeptidase,PP_0815,R3,1114818.667,0.023658257,-1.626017247
Q88KQ7,Q88KQ7_PSEPK,Pp_2233,"Hydrolase, isochorismatase family",PP_0812_15,R1,875629.1333,0.018953314,-1.722314835
Q88KQ7,Q88KQ7_PSEPK,Pp_2233,"Hydrolase, isochorismatase family",PP_0812_15,R2,1670410.8,0.035862974,-1.445353696
Q88KQ7,Q88KQ7_PSEPK,Pp_2233,"Hydrolase, isochorismatase family",PP_0812_15,R3,1810640,0.039257474,-1.40607765
Q88KQ7,Q88KQ7_PSEPK,Pp_2233,"Hydrolase, isochorismatase family",PP_0815,R1,2140278,0.042815504,-1.368398935
Q88KQ7,Q88KQ7_PSEPK,Pp_2233,"Hydrolase, isochorismatase family",PP_0815,R2,2648927,0.054697357,-1.262033662
Q88KQ7,Q88KQ7_PSEPK,Pp_2233,"Hydrolase, isochorismatase family",PP_0815,R3,2461857.867,0.052244611,-1.281958504
Q88KR0,Q88KR0_PSEPK,Mrpab,K(+)/H(+) antiporter subunit A/B,PP_0812_15,R1,319147.4,0.006908063,-2.160643727
Q88KR0,Q88KR0_PSEPK,Mrpab,K(+)/H(+) antiporter subunit A/B,PP_0812_15,R2,464815.8,0.009979388,-2.000896103
Q88KR0,Q88KR0_PSEPK,Mrpab,K(+)/H(+) antiporter subunit A/B,PP_0812_15,R3,224548.0667,0.004868549,-2.312600441
Q88KR0,Q88KR0_PSEPK,Mrpab,K(+)/H(+) antiporter subunit A/B,PP_0815,R1,384589.5,0.007693577,-2.113871699
Q88KR0,Q88KR0_PSEPK,Mrpab,K(+)/H(+) antiporter subunit A/B,PP_0815,R2,288090.1333,0.005948737,-2.225575268
Q88KR0,Q88KR0_PSEPK,Mrpab,K(+)/H(+) antiporter subunit A/B,PP_0815,R3,11545.6,0.000245016,-3.610804972
Q88KS2,Q88KS2_PSEPK,Pp_2217,Enoyl-CoA hydratase,PP_0812_15,R1,1753333.333,0.037951544,-1.420770548
Q88KS2,Q88KS2_PSEPK,Pp_2217,Enoyl-CoA hydratase,PP_0812_15,R2,1736268.667,0.037276913,-1.428560057
Q88KS2,Q88KS2_PSEPK,Pp_2217,Enoyl-CoA hydratase,PP_0812_15,R3,1980000,0.04292946,-1.367244571
Q88KS2,Q88KS2_PSEPK,Pp_2217,Enoyl-CoA hydratase,PP_0815,R1,2066666.667,0.041342936,-1.383598687
Q88KS2,Q88KS2_PSEPK,Pp_2217,Enoyl-CoA hydratase,PP_0815,R2,1857887,0.038363272,-1.416084356
Q88KS2,Q88KS2_PSEPK,Pp_2217,Enoyl-CoA hydratase,PP_0815,R3,1590225,0.03374715,-1.471762903
Q88KS4,Q88KS4_PSEPK,Pp_2215,Acetyl-CoA acetyltransferase,PP_0812_15,R1,2969366.333,0.064273025,-1.191971257
Q88KS4,Q88KS4_PSEPK,Pp_2215,Acetyl-CoA acetyltransferase,PP_0812_15,R2,2096741,0.045016093,-1.346632198
Q88KS4,Q88KS4_PSEPK,Pp_2215,Acetyl-CoA acetyltransferase,PP_0812_15,R3,2365154.333,0.051280202,-1.290050276
Q88KS4,Q88KS4_PSEPK,Pp_2215,Acetyl-CoA acetyltransferase,PP_0815,R1,1407516.667,0.028156873,-1.550415576
Q88KS4,Q88KS4_PSEPK,Pp_2215,Acetyl-CoA acetyltransferase,PP_0815,R2,1679265.667,0.034674943,-1.459984244
Q88KS4,Q88KS4_PSEPK,Pp_2215,Acetyl-CoA acetyltransferase,PP_0815,R3,1688065.667,0.035823487,-1.445832142
Q88KS5,Q88KS5_PSEPK,Fadba,3-hydroxyacyl-CoA dehydrogenase type-2,PP_0812_15,R1,124907.8,0.002703675,-2.568045478
Q88KS5,Q88KS5_PSEPK,Fadba,3-hydroxyacyl-CoA dehydrogenase type-2,PP_0812_15,R2,133091.9333,0.002857424,-2.544025251
Q88KS5,Q88KS5_PSEPK,Fadba,3-hydroxyacyl-CoA dehydrogenase type-2,PP_0812_15,R3,144923.7333,0.003142171,-2.502770248
Q88KS5,Q88KS5_PSEPK,Fadba,3-hydroxyacyl-CoA dehydrogenase type-2,PP_0815,R1,188164.6667,0.003764168,-2.424331047
Q88KS5,Q88KS5_PSEPK,Fadba,3-hydroxyacyl-CoA dehydrogenase type-2,PP_0815,R2,176693.7333,0.003648526,-2.437882505
Q88KS5,Q88KS5_PSEPK,Fadba,3-hydroxyacyl-CoA dehydrogenase type-2,PP_0815,R3,186378.5333,0.003955254,-2.402825589
Q88KT0,PHNW_PSEPK,Phnw,2-aminoethylphosphonate--pyruvate transaminase,PP_0812_15,R1,1211840.667,0.026230737,-1.581189515
Q88KT0,PHNW_PSEPK,Phnw,2-aminoethylphosphonate--pyruvate transaminase,PP_0812_15,R2,1227620.667,0.026356468,-1.579112794
Q88KT0,PHNW_PSEPK,Phnw,2-aminoethylphosphonate--pyruvate transaminase,PP_0812_15,R3,751420.7,0.016291962,-1.788026606
Q88KT0,PHNW_PSEPK,Phnw,2-aminoethylphosphonate--pyruvate transaminase,PP_0815,R1,726664.8333,0.014536673,-1.837534979
Q88KT0,PHNW_PSEPK,Phnw,2-aminoethylphosphonate--pyruvate transaminase,PP_0815,R2,758113.7333,0.015654194,-1.805369288
Q88KT0,PHNW_PSEPK,Phnw,2-aminoethylphosphonate--pyruvate transaminase,PP_0815,R3,1485881.667,0.031532815,-1.501237255
Q88KT1,PHNX_PSEPK,Phnx,Phosphonoacetaldehyde hydrolase,PP_0812_15,R1,488110.4,0.010565329,-1.976116976
Q88KT1,PHNX_PSEPK,Phnx,Phosphonoacetaldehyde hydrolase,PP_0812_15,R2,810580.4667,0.017402801,-1.759380851
Q88KT1,PHNX_PSEPK,Phnx,Phosphonoacetaldehyde hydrolase,PP_0812_15,R3,632731.3667,0.013718594,-1.862690396
Q88KT1,PHNX_PSEPK,Phnx,Phosphonoacetaldehyde hydrolase,PP_0815,R1,1026999.333,0.020544758,-1.687298961
Q88KT1,PHNX_PSEPK,Phnx,Phosphonoacetaldehyde hydrolase,PP_0815,R2,1099809,0.022709816,-1.643786383
Q88KT1,PHNX_PSEPK,Phnx,Phosphonoacetaldehyde hydrolase,PP_0815,R3,1031972,0.021900117,-1.659553565
Q88KV0,Q88KV0_PSEPK,Pp_2189,DUF883 domain-containing protein,PP_0812_15,R1,881023.8667,0.019070085,-1.719647364
Q88KV0,Q88KV0_PSEPK,Pp_2189,DUF883 domain-containing protein,PP_0812_15,R2,1076080.6,0.02310297,-1.636332183
Q88KV0,Q88KV0_PSEPK,Pp_2189,DUF883 domain-containing protein,PP_0812_15,R3,958509.7667,0.020781973,-1.682313218
Q88KV0,Q88KV0_PSEPK,Pp_2189,DUF883 domain-containing protein,PP_0815,R1,1565139,0.031310052,-1.504316209
Q88KV0,Q88KV0_PSEPK,Pp_2189,DUF883 domain-containing protein,PP_0815,R2,1575603.6,0.032534438,-1.487656688
Q88KV0,Q88KV0_PSEPK,Pp_2189,DUF883 domain-containing protein,PP_0815,R3,1474422.533,0.031289634,-1.50459952
Q88KV2,Q88KV2_PSEPK,Pp_2187,Universal stress protein family,PP_0812_15,R1,244274.8667,0.005287419,-2.276756253
Q88KV2,Q88KV2_PSEPK,Pp_2187,Universal stress protein family,PP_0812_15,R2,140499.7333,0.003016467,-2.520501485
Q88KV2,Q88KV2_PSEPK,Pp_2187,Universal stress protein family,PP_0812_15,R3,281391.4333,0.006101001,-2.214598889
Q88KV2,Q88KV2_PSEPK,Pp_2187,Universal stress protein family,PP_0815,R1,411321,0.008228331,-2.084688239
Q88KV2,Q88KV2_PSEPK,Pp_2187,Universal stress protein family,PP_0815,R2,724903.0667,0.014968431,-1.824823715
Q88KV2,Q88KV2_PSEPK,Pp_2187,Universal stress protein family,PP_0815,R3,408466.4,0.008668318,-2.062065142
Q88KV7,Q88KV7_PSEPK,Pp_2182,ProQ/FinO domain-containing protein,PP_0812_15,R1,626331.4667,0.013557175,-1.867830806
Q88KV7,Q88KV7_PSEPK,Pp_2182,ProQ/FinO domain-containing protein,PP_0812_15,R2,443525.0667,0.009522285,-2.021258815
Q88KV7,Q88KV7_PSEPK,Pp_2182,ProQ/FinO domain-containing protein,PP_0812_15,R3,337200.7667,0.007311034,-2.136021207
Q88KV7,Q88KV7_PSEPK,Pp_2182,ProQ/FinO domain-containing protein,PP_0815,R1,362571.1667,0.007253108,-2.139475858
Q88KV7,Q88KV7_PSEPK,Pp_2182,ProQ/FinO domain-containing protein,PP_0815,R2,967536.3333,0.019978535,-1.699436369
Q88KV7,Q88KV7_PSEPK,Pp_2182,ProQ/FinO domain-containing protein,PP_0815,R3,897044.5333,0.019036738,-1.720407475
Q88KX0,DUSA_PSEPK,Dusa,tRNA-dihydrouridine(20/20a) synthase,PP_0812_15,R1,531826.1333,0.011511572,-1.938865363
Q88KX0,DUSA_PSEPK,Dusa,tRNA-dihydrouridine(20/20a) synthase,PP_0812_15,R2,259430.4,0.005569855,-2.25415612
Q88KX0,DUSA_PSEPK,Dusa,tRNA-dihydrouridine(20/20a) synthase,PP_0812_15,R3,15790.8,0.000342369,-3.465505628
Q88KX0,DUSA_PSEPK,Dusa,tRNA-dihydrouridine(20/20a) synthase,PP_0815,R1,888055,0.017765226,-1.750429258
Q88KX0,DUSA_PSEPK,Dusa,tRNA-dihydrouridine(20/20a) synthase,PP_0815,R2,838598.6667,0.017316117,-1.761549485
Q88KX0,DUSA_PSEPK,Dusa,tRNA-dihydrouridine(20/20a) synthase,PP_0815,R3,810528,0.017200717,-1.764453457
Q88KX1,TAL_PSEPK,Tal,Transaldolase,PP_0812_15,R1,3294785.733,0.071316848,-1.146807861
Q88KX1,TAL_PSEPK,Tal,Transaldolase,PP_0812_15,R2,3420387.333,0.073434189,-1.134101696
Q88KX1,TAL_PSEPK,Tal,Transaldolase,PP_0812_15,R3,3120614.367,0.067659743,-1.169669657
Q88KX1,TAL_PSEPK,Tal,Transaldolase,PP_0815,R1,3520092,0.070418196,-1.152315108
Q88KX1,TAL_PSEPK,Tal,Transaldolase,PP_0815,R2,2977268.733,0.061477243,-1.211285616
Q88KX1,TAL_PSEPK,Tal,Transaldolase,PP_0815,R3,3073848.533,0.065232044,-1.185539016
Q88KX6,Q88KX6_PSEPK,Vacj,VacJ lipoprotein,PP_0812_15,R1,922904.8,0.019976614,-1.699478133
Q88KX6,Q88KX6_PSEPK,Vacj,VacJ lipoprotein,PP_0812_15,R2,877834.2667,0.01884671,-1.724764455
Q88KX6,Q88KX6_PSEPK,Vacj,VacJ lipoprotein,PP_0812_15,R3,1304562.067,0.028284922,-1.548445015
Q88KX6,Q88KX6_PSEPK,Vacj,VacJ lipoprotein,PP_0815,R1,1571443,0.031436161,-1.502570489
Q88KX6,Q88KX6_PSEPK,Vacj,VacJ lipoprotein,PP_0815,R2,1710966.667,0.035329533,-1.451862104
Q88KX6,Q88KX6_PSEPK,Vacj,VacJ lipoprotein,PP_0815,R3,1853017.667,0.039324036,-1.405341919
Q88KX9,QUEF_PSEPK,Quef,NADPH-dependent 7-cyano-7-deazaguanine reductase,PP_0812_15,R1,1179571.467,0.025532258,-1.592910779
Q88KX9,QUEF_PSEPK,Quef,NADPH-dependent 7-cyano-7-deazaguanine reductase,PP_0812_15,R2,1023990.267,0.021984614,-1.657881157
Q88KX9,QUEF_PSEPK,Quef,NADPH-dependent 7-cyano-7-deazaguanine reductase,PP_0812_15,R3,411228.7333,0.008916075,-2.049826309
Q88KX9,QUEF_PSEPK,Quef,NADPH-dependent 7-cyano-7-deazaguanine reductase,PP_0815,R1,601215,0.012027093,-1.919839315
Q88KX9,QUEF_PSEPK,Quef,NADPH-dependent 7-cyano-7-deazaguanine reductase,PP_0815,R2,783245.8667,0.016173144,-1.791205541
Q88KX9,QUEF_PSEPK,Quef,NADPH-dependent 7-cyano-7-deazaguanine reductase,PP_0815,R3,700115,0.014857574,-1.828052097
Q88KY3,Q88KY3_PSEPK,Lole,"Lipoprotein releasing system, permease protein",PP_0812_15,R1,229291.1333,0.004963091,-2.304247777
Q88KY3,Q88KY3_PSEPK,Lole,"Lipoprotein releasing system, permease protein",PP_0812_15,R2,91095.26667,0.001955775,-2.708681174
Q88KY3,Q88KY3_PSEPK,Lole,"Lipoprotein releasing system, permease protein",PP_0812_15,R3,83498.06667,0.001810367,-2.742233341
Q88KY3,Q88KY3_PSEPK,Lole,"Lipoprotein releasing system, permease protein",PP_0815,R1,533642.3333,0.010675326,-1.971618848
Q88KY3,Q88KY3_PSEPK,Lole,"Lipoprotein releasing system, permease protein",PP_0815,R2,358828.0667,0.007409395,-2.130217247
Q88KY3,Q88KY3_PSEPK,Lole,"Lipoprotein releasing system, permease protein",PP_0815,R3,424854.2,0.009016094,-2.044981563
Q88KY4,LOLD_PSEPK,Lold,Lipoprotein-releasing system ATP-binding protein LolD,PP_0812_15,R1,405299.1333,0.008772849,-2.056859362
Q88KY4,LOLD_PSEPK,Lold,Lipoprotein-releasing system ATP-binding protein LolD,PP_0812_15,R2,411705.8,0.00883914,-2.05359
Q88KY4,LOLD_PSEPK,Lold,Lipoprotein-releasing system ATP-binding protein LolD,PP_0812_15,R3,456730.7,0.009902628,-2.004249556
Q88KY4,LOLD_PSEPK,Lold,Lipoprotein-releasing system ATP-binding protein LolD,PP_0815,R1,463900.8333,0.009280172,-2.03244397
Q88KY4,LOLD_PSEPK,Lold,Lipoprotein-releasing system ATP-binding protein LolD,PP_0815,R2,739011,0.015259744,-1.816452749
Q88KY4,LOLD_PSEPK,Lold,Lipoprotein-releasing system ATP-binding protein LolD,PP_0815,R3,566173.6667,0.012015122,-1.920271813
Q88KY7,Q88KY7_PSEPK,Ugpq,Glycerophosphoryl diester phosphodiesterase,PP_0812_15,R1,1461452.4,0.031633674,-1.499850363
Q88KY7,Q88KY7_PSEPK,Ugpq,Glycerophosphoryl diester phosphodiesterase,PP_0812_15,R2,1334119.133,0.028642942,-1.542982372
Q88KY7,Q88KY7_PSEPK,Ugpq,Glycerophosphoryl diester phosphodiesterase,PP_0812_15,R3,1494790,0.032409358,-1.489329577
Q88KY7,Q88KY7_PSEPK,Ugpq,Glycerophosphoryl diester phosphodiesterase,PP_0815,R1,1599210.667,0.031991644,-1.494963444
Q88KY7,Q88KY7_PSEPK,Ugpq,Glycerophosphoryl diester phosphodiesterase,PP_0815,R2,1797329.333,0.037112825,-1.43047599
Q88KY7,Q88KY7_PSEPK,Ugpq,Glycerophosphoryl diester phosphodiesterase,PP_0815,R3,1524260,0.032347266,-1.490162426
Q88KY8,STHA_PSEPK,Stha,Soluble pyridine nucleotide transhydrogenase,PP_0812_15,R1,3370165,0.07294846,-1.136983873
Q88KY8,STHA_PSEPK,Stha,Soluble pyridine nucleotide transhydrogenase,PP_0812_15,R2,3550000,0.076216915,-1.117948632
Q88KY8,STHA_PSEPK,Stha,Soluble pyridine nucleotide transhydrogenase,PP_0812_15,R3,3063333.333,0.066417801,-1.177715504
Q88KY8,STHA_PSEPK,Stha,Soluble pyridine nucleotide transhydrogenase,PP_0815,R1,2416344,0.048338107,-1.31571036
Q88KY8,STHA_PSEPK,Stha,Soluble pyridine nucleotide transhydrogenase,PP_0815,R2,2772143.333,0.057241635,-1.242287971
Q88KY8,STHA_PSEPK,Stha,Soluble pyridine nucleotide transhydrogenase,PP_0815,R3,2548260.667,0.054078218,-1.266977629
Q88KZ0,Q88KZ0_PSEPK,Gapb,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,R1,10196666.67,0.220710597,-0.656176815
Q88KZ0,Q88KZ0_PSEPK,Gapb,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,R2,9294528.667,0.199549382,-0.699949614
Q88KZ0,Q88KZ0_PSEPK,Gapb,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,R3,8503947.7,0.18437873,-0.73428918
Q88KZ0,Q88KZ0_PSEPK,Gapb,Glyceraldehyde-3-phosphate dehydrogenase,PP_0815,R1,8752072.5,0.175082115,-0.756758216
Q88KZ0,Q88KZ0_PSEPK,Gapb,Glyceraldehyde-3-phosphate dehydrogenase,PP_0815,R2,9506666.667,0.19630195,-0.707075386
Q88KZ0,Q88KZ0_PSEPK,Gapb,Glyceraldehyde-3-phosphate dehydrogenase,PP_0815,R3,9968214.667,0.211541657,-0.674604097
Q88KZ1,Q88KZ1_PSEPK,Mfd,Transcription-repair-coupling factor,PP_0812_15,R1,614888.1333,0.01330948,-1.875838926
Q88KZ1,Q88KZ1_PSEPK,Mfd,Transcription-repair-coupling factor,PP_0812_15,R2,4411040.333,0.094703067,-1.023635956
Q88KZ1,Q88KZ1_PSEPK,Mfd,Transcription-repair-coupling factor,PP_0812_15,R3,1385647.367,0.030042977,-1.52225704
Q88KZ1,Q88KZ1_PSEPK,Mfd,Transcription-repair-coupling factor,PP_0815,R1,5411064.5,0.108246432,-0.965586411
Q88KZ1,Q88KZ1_PSEPK,Mfd,Transcription-repair-coupling factor,PP_0815,R2,577351.8,0.011921664,-1.923663128
Q88KZ1,Q88KZ1_PSEPK,Mfd,Transcription-repair-coupling factor,PP_0815,R3,6154518.667,0.130608853,-0.884027386
Q88KZ2,Q88KZ2_PSEPK,Pp_2147,Peptidoglycan-binding protein CsiV,PP_0812_15,R1,387247.4667,0.008382114,-2.076646452
Q88KZ2,Q88KZ2_PSEPK,Pp_2147,Peptidoglycan-binding protein CsiV,PP_0812_15,R2,354329.1,0.007607288,-2.118770164
Q88KZ2,Q88KZ2_PSEPK,Pp_2147,Peptidoglycan-binding protein CsiV,PP_0812_15,R3,330916.3667,0.007174778,-2.144191514
Q88KZ2,Q88KZ2_PSEPK,Pp_2147,Peptidoglycan-binding protein CsiV,PP_0815,R1,367264.0667,0.007346988,-2.133890683
Q88KZ2,Q88KZ2_PSEPK,Pp_2147,Peptidoglycan-binding protein CsiV,PP_0815,R2,366531.6667,0.007568466,-2.120992151
Q88KZ2,Q88KZ2_PSEPK,Pp_2147,Peptidoglycan-binding protein CsiV,PP_0815,R3,513454.3333,0.010896332,-1.962719656
Q88KZ4,Q88KZ4_PSEPK,Nagz,Beta-hexosaminidase,PP_0812_15,R1,530294.7333,0.011478424,-1.940117724
Q88KZ4,Q88KZ4_PSEPK,Nagz,Beta-hexosaminidase,PP_0812_15,R2,882830,0.018953966,-1.722299902
Q88KZ4,Q88KZ4_PSEPK,Nagz,Beta-hexosaminidase,PP_0812_15,R3,411228.7333,0.008916075,-2.049826309
Q88KZ4,Q88KZ4_PSEPK,Nagz,Beta-hexosaminidase,PP_0815,R1,791336.3333,0.015830403,-1.800508016
Q88KZ4,Q88KZ4_PSEPK,Nagz,Beta-hexosaminidase,PP_0815,R2,987235.3333,0.020385297,-1.690682962
Q88KZ4,Q88KZ4_PSEPK,Nagz,Beta-hexosaminidase,PP_0815,R3,1005318.333,0.021334483,-1.670917877
Q88KZ5,Q88KZ5_PSEPK,Pp_2144,"Transcriptional regulator, TetR family",PP_0812_15,R1,1311299.333,0.028383556,-1.546933197
Q88KZ5,Q88KZ5_PSEPK,Pp_2144,"Transcriptional regulator, TetR family",PP_0812_15,R2,779286.1333,0.016730925,-1.776480037
Q88KZ5,Q88KZ5_PSEPK,Pp_2144,"Transcriptional regulator, TetR family",PP_0812_15,R3,780311.3667,0.016918357,-1.771641828
Q88KZ5,Q88KZ5_PSEPK,Pp_2144,"Transcriptional regulator, TetR family",PP_0815,R1,1426306.333,0.028532754,-1.544656312
Q88KZ5,Q88KZ5_PSEPK,Pp_2144,"Transcriptional regulator, TetR family",PP_0815,R2,1435611,0.029643749,-1.528066875
Q88KZ5,Q88KZ5_PSEPK,Pp_2144,"Transcriptional regulator, TetR family",PP_0815,R3,1340267.667,0.02844265,-1.546029939
Q88KZ8,Q88KZ8_PSEPK,Pp_2140,PasA protein,PP_0812_15,R1,147519.4,0.003193112,-2.4957859
Q88KZ8,Q88KZ8_PSEPK,Pp_2140,PasA protein,PP_0812_15,R2,294000.8,0.006312066,-2.199828473
Q88KZ8,Q88KZ8_PSEPK,Pp_2140,PasA protein,PP_0812_15,R3,190906.4,0.004139146,-2.383089273
Q88KZ8,Q88KZ8_PSEPK,Pp_2140,PasA protein,PP_0815,R1,89746.66667,0.00179535,-2.745850795
Q88KZ8,Q88KZ8_PSEPK,Pp_2140,PasA protein,PP_0815,R2,120500.1333,0.002488192,-2.604116125
Q88KZ8,Q88KZ8_PSEPK,Pp_2140,PasA protein,PP_0815,R3,359772.5333,0.007634956,-2.117193475
Q88KZ9,Q88KZ9_PSEPK,Topa,DNA topoisomerase 1,PP_0812_15,R1,1666666.667,0.036075612,-1.442786288
Q88KZ9,Q88KZ9_PSEPK,Topa,DNA topoisomerase 1,PP_0812_15,R2,1483333.333,0.031846505,-1.496938229
Q88KZ9,Q88KZ9_PSEPK,Topa,DNA topoisomerase 1,PP_0812_15,R3,1393333.333,0.03020962,-1.519854734
Q88KZ9,Q88KZ9_PSEPK,Topa,DNA topoisomerase 1,PP_0815,R1,1228705.333,0.024579816,-1.609421379
Q88KZ9,Q88KZ9_PSEPK,Topa,DNA topoisomerase 1,PP_0815,R2,1103042.333,0.022776581,-1.642511472
Q88KZ9,Q88KZ9_PSEPK,Topa,DNA topoisomerase 1,PP_0815,R3,1039574,0.022061444,-1.65636607
Q88L01,FADA_PSEPK,Fada,3-ketoacyl-CoA thiolase,PP_0812_15,R1,332724.2,0.007201938,-2.142550648
